Product ; Fast (500 keV) ; Fast (500 keV) ; High (14 MeV) ; High (14 MeV)
Product ;  ;  ;  ; 
Product ; Yield ; Error ; Yield ; Error
Er166 ; 0.0 ; 0.0 ; 1.95E-10 ; 1.248E-10
Er167 ; 4.0002E-14 ; 2.56013E-14 ; 1.1E-9 ; 7.04E-10
Er167m ; 0.0 ; 0.0 ; 8.31E-11 ; 5.3184E-11
Er168 ; 2.98015E-13 ; 1.9073E-13 ; 5.12E-9 ; 3.2768E-9
Er169 ; 1.03005E-12 ; 6.59233E-13 ; 2.18E-8 ; 1.3952E-8
Er170 ; 3.34017E-12 ; 2.13771E-12 ; 2.98E-8 ; 1.9072E-8
Er171 ; 7.17036E-12 ; 4.58903E-12 ; 4.53E-8 ; 2.8992E-8
Er172 ; 9.40047E-12 ; 6.0163E-12 ; 5.03E-8 ; 3.2192E-8
Tm165 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tm166 ; 0.0 ; 0.0 ; 7.14E-14 ; 4.5696E-14
Tm167 ; 0.0 ; 0.0 ; 1.09E-12 ; 6.976E-13
Tm168 ; 0.0 ; 0.0 ; 1.2E-11 ; 7.68E-12
Tm169 ; 0.0 ; 0.0 ; 1.29E-10 ; 8.256E-11
Tm170 ; 0.0 ; 0.0 ; 4.26E-10 ; 2.7264E-10
Tm171 ; 1.32007E-14 ; 8.44842E-15 ; 1.57E-9 ; 1.0048E-9
Tm172 ; 4.39022E-14 ; 2.80974E-14 ; 4.13E-9 ; 2.6432E-9
Yb166 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Yb167 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Yb168 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Yb169 ; 0.0 ; 0.0 ; 6.07E-14 ; 3.8848E-14
Yb169m ; 0.0 ; 0.0 ; 0.0 ; 0.0
Yb170 ; 0.0 ; 0.0 ; 5.41E-13 ; 3.4624E-13
Yb171 ; 0.0 ; 0.0 ; 5.07E-12 ; 3.2448E-12
Yb172 ; 0.0 ; 0.0 ; 3.34E-11 ; 2.1376E-11
Lu169 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Lu169m ; 0.0 ; 0.0 ; 0.0 ; 0.0
Lu171 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Lu171m ; 0.0 ; 0.0 ; 0.0 ; 0.0
Lu172 ; 0.0 ; 0.0 ; 1.17E-14 ; 7.488E-15
Lu172m ; 0.0 ; 0.0 ; 1.17E-14 ; 7.488E-15
Hf171 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Hf172 ; 0.0 ; 0.0 ; 0.0 ; 0.0
