Product ;  ; 
Product ;  ; 
Product ; Yield ; Error
Kr77 ; 0.0 ; 0.0
Kr78 ; 1.51021E-12 ; 9.66535E-13
Kr79 ; 7.25101E-11 ; 4.64065E-11
Kr79m ; 7.25101E-11 ; 4.64065E-11
Kr80 ; 9.08127E-9 ; 5.81201E-9
Kr81 ; 2.11029E-7 ; 1.35059E-7
Kr81m ; 3.15044E-8 ; 2.01628E-8
Kr82 ; 5.79081E-6 ; 3.70612E-6
Kr83 ; 5.25573E-5 ; 3.36367E-5
Kr83m ; 1.23317E-5 ; 7.8923E-6
Kr84 ; 5.0198E-4 ; 3.21267E-4
Kr85 ; 0.00232728 ; 0.00148946
Kr85m ; 5.53157E-4 ; 3.54021E-4
Kr86 ; 0.0109896 ; 0.00351667
Kr87 ; 0.0227321 ; 0.00522838
Kr88 ; 0.0441579 ; 0.00353263
Kr89 ; 0.0455922 ; 0.00364738
Kr90 ; 0.0293577 ; 0.00939446
Kr91 ; 0.0125045 ; 0.00400144
Kr92 ; 0.00376781 ; 0.0024114
Kr93 ; 6.93457E-4 ; 4.43812E-4
Kr94 ; 7.58106E-5 ; 4.85188E-5
Kr95 ; 6.59045E-6 ; 4.21789E-6
Kr96 ; 3.64051E-7 ; 2.32993E-7
Kr97 ; 9.77066E-9 ; 6.25322E-9
Kr98 ; 2.02028E-10 ; 1.29298E-10
Kr99 ; 1.0716E-11 ; 6.85826E-12
Kr100 ; 1.59022E-14 ; 1.01774E-14
Rb79 ; 0.0 ; 0.0
Rb81 ; 2.91041E-11 ; 1.86266E-11
Rb83 ; 7.61106E-8 ; 4.87108E-8
Rb84 ; 1.4002E-6 ; 8.96125E-7
Rb85 ; 2.93141E-5 ; 1.8761E-5
Rb86 ; 1.24447E-4 ; 7.96463E-5
Rb86m ; 1.24447E-4 ; 7.96463E-5
Rb87 ; 0.00225019 ; 0.00144012
Rb88 ; 0.00653211 ; 0.00418055
Rb89 ; 0.0176875 ; 0.00566
Rb90 ; 0.00543876 ; 0.00348081
Rb90m ; 0.0231867 ; 0.00741974
Rb91 ; 0.0382913 ; 0.0122532
Rb92 ; 0.0240891 ; 0.0077085
Rb93 ; 0.0149553 ; 0.0047857
Rb94 ; 0.0037841 ; 0.00242182
Rb95 ; 0.00115818 ; 7.41236E-4
Rb96 ; 1.56702E-4 ; 1.00289E-4
Rb97 ; 1.58622E-5 ; 1.01518E-5
Rb98 ; 8.05112E-7 ; 5.15272E-7
Rb99 ; 6.70303E-8 ; 4.28994E-8
Rb100 ; 6.25087E-10 ; 4.00056E-10
Rb101 ; 8.70603E-12 ; 5.57186E-12
Rb102 ; 1.8606E-13 ; 1.19078E-13
Sr83 ; 9.35131E-12 ; 5.98484E-12
Sr84 ; 6.41089E-10 ; 4.10297E-10
Sr85 ; 1.68023E-8 ; 1.07535E-8
Sr85m ; 1.68023E-8 ; 1.07535E-8
Sr86 ; 1.04015E-6 ; 6.65693E-7
Sr87 ; 1.51121E-5 ; 9.67175E-6
Sr87m ; 3.54049E-6 ; 2.26592E-6
Sr88 ; 2.23161E-4 ; 1.42823E-4
Sr89 ; 0.001047 ; 6.70078E-4
Sr90 ; 0.00714779 ; 0.00457458
Sr91 ; 0.0201044 ; 0.00643341
Sr92 ; 0.0383065 ; 0.00612904
Sr93 ; 0.048822 ; 0.00537042
Sr94 ; 0.0394511 ; 0.00631218
Sr95 ; 0.025716 ; 0.00822911
Sr96 ; 0.0119631 ; 0.0038282
Sr97 ; 0.00284782 ; 0.0018226
Sr98 ; 5.15432E-4 ; 3.29876E-4
Sr99 ; 5.58408E-5 ; 3.57381E-5
Sr100 ; 3.75052E-6 ; 2.40034E-6
Sr101 ; 1.21008E-7 ; 7.74452E-8
Sr102 ; 3.53031E-9 ; 2.2594E-9
Sr103 ; 0.0 ; 0.0
Sr104 ; 0.0 ; 0.0
Sr105 ; 0.0 ; 0.0
Sr106 ; 0.0 ; 0.0
Y85 ; 1.29018E-12 ; 8.25715E-13
Y87 ; 6.57092E-9 ; 4.20539E-9
Y88 ; 1.90027E-7 ; 1.21617E-7
Y89 ; 6.12085E-7 ; 3.91735E-7
Y89m ; 2.61036E-6 ; 1.67063E-6
Y90 ; 2.62887E-5 ; 1.68247E-5
Y90m ; 2.62887E-5 ; 1.68247E-5
Y91 ; 2.59451E-4 ; 1.66049E-4
Y91m ; 2.59451E-4 ; 1.66049E-4
Y92 ; 0.00208386 ; 0.00133367
Y93 ; 0.00403844 ; 0.0025846
Y93m ; 0.00403844 ; 0.0025846
Y94 ; 0.0175411 ; 0.00403446
Y95 ; 0.0294601 ; 0.00942723
Y96 ; 0.00283816 ; 0.00181642
Y96m ; 0.0255433 ; 0.00587496
Y97 ; 0.0109336 ; 0.00699753
Y97m ; 0.0109336 ; 0.00699753
Y98 ; 0.00428991 ; 0.00274554
Y98m ; 0.00428987 ; 0.00274552
Y99 ; 0.00325719 ; 0.0020846
Y100 ; 5.21353E-4 ; 3.33666E-4
Y101 ; 6.24587E-5 ; 3.99736E-5
Y102 ; 4.40061E-6 ; 2.81639E-6
Y103 ; 5.23073E-13 ; 3.34767E-13
Y104 ; 0.0 ; 0.0
Y105 ; 6.59952E-17 ; 4.22369E-17
Y106 ; 4.95716E-19 ; 3.17258E-19
