Product , Fast (500 keV) 
Product ,  
Product , Yield 
Te137 ,0.00797644
Te138 ,0.00189031
Te139 ,0.000212821
Te140 ,0.0000170079
Te141 ,0.000000300073
Te142 ,0.0000000260005
Te143 ,3.11186E-11
Te144 ,3.57302E-12
Te145 ,2.16794E-13
I121 ,0
I123 ,0
I125 ,0
I126 ,0
I127 ,0
I128 ,0
I129 ,1.11006E-14
I130 ,6.22031E-13
I130m ,2.30011E-13
I131 ,0.00000531027
I132 ,0.0000355168
I132m ,0.0000355168
I133 ,0.000775769
I133m ,0.000775769
I134 ,0.0064479
I134m ,0.00326455
I135 ,0.0177893
I136 ,0.0146458
I136m ,0.014544
I137 ,0.0331873
I138 ,0.0197678
I139 ,0.0087814
I140 ,0.00196998
I141 ,0.00039493
I142 ,0.0000375419
I143 ,0.00000103973
I144 ,0.000000119381
I145 ,0.00000000724347
I146 ,1.23313E-11
I147 ,8.7164E-13
Xe124 ,0
Xe125 ,0
Xe125m ,0
Xe126 ,0
Xe127 ,0
Xe127m ,0
Xe128 ,0
Xe129 ,0
Xe129m ,0
Xe130 ,0
Xe131 ,3.63018E-10
Xe131m ,0.00000000103005
Xe132 ,0.0000000966048
Xe133 ,0.00000178009
Xe133m ,0.00000506025
Xe134 ,0.000039332
Xe134m ,0.000106335
Xe135 ,0.000272764
Xe135m ,0.000776329
Xe136 ,0.00740062
Xe137 ,0.0202158
Xe138 ,0.0428873
Xe139 ,0.0438151
Xe140 ,0.0366123
Xe141 ,0.0185311
Xe142 ,0.00713613
Xe143 ,0.000684199
Xe143m ,0.000684199
Xe144 ,0.000157118
Xe145 ,0.00000953323
Xe146 ,0.000000412008
Xe147 ,0.000000029123
Xe148 ,6.97035E-11
Xe149 ,7.09468E-13
Xe150 ,0
Cs127 ,0
Cs129 ,0
Cs131 ,0
Cs132 ,1.71009E-12
Cs133 ,6.25031E-10
Cs134 ,0.0000000223011
Cs134m ,0.0000000223011
Cs135 ,0.00000081004
Cs135m ,0.00000081004
Cs136 ,0.000020181
Cs136m ,0.000020181
Cs137 ,0.000415921
Cs138 ,0.00110529
Cs138m ,0.00110529
Cs139 ,0.00833987
Cs140 ,0.0163055
Cs141 ,0.0284114
Cs142 ,0.0254013
Cs143 ,0.018709
Cs144 ,0.00574789
Cs145 ,0.0014949
Cs146 ,0.000188629
Cs147 ,0.0000383291
Cs148 ,0.000000445022
Cs149 ,0.0000000237045
Cs150 ,1.63008E-10
Cs151 ,5.96526E-13
Cs152 ,4.1603E-14
Ba129 ,0
Ba131 ,0
Ba132 ,0
Ba133 ,0
Ba134 ,1.61008E-12
Ba135 ,9.9505E-11
Ba135m ,9.9505E-11
Ba136 ,0.0000000105505
Ba136m ,0.0000000105505
Ba137 ,0.00000020401
Ba137m ,0.000000580029
Ba138 ,0.0000185609
Ba139 ,0.00019115
Ba140 ,0.00152195
Ba141 ,0.00646993
Ba142 ,0.0210057
Ba143 ,0.0352737
Ba144 ,0.0384065
Ba145 ,0.0244724
Ba146 ,0.0122668
Ba147 ,0.00228803
Ba148 ,0.000349767
Ba149 ,0.0000311979
Ba150 ,0.00000159008
Ba151 ,0.0000000199309
Ba152 ,0.00000000139003
Ba153 ,3.861E-12
Ba154 ,1.46007E-13
Ba155 ,8.31727E-15
La133 ,0
La135 ,0
La137 ,2.98015E-11
La138 ,0.00000000217011
La139 ,0.000000099205
La140 ,0.00000234012
La141 ,0.0000424721
La142 ,0.000355148
La143 ,0.00243231
La144 ,0.00659735
La145 ,0.0145366
La146 ,0.00844917
La146m ,0.00844917
La147 ,0.0117027
La148 ,0.00446554
La149 ,0.00158731
La150 ,0.000215411
La151 ,0.0000262314
La152 ,0.0000020801
La153 ,0.000000129003
La154 ,0.00000000256013
La155 ,2.77894E-10
La156 ,2.87031E-13
La157 ,7.81179E-15
La158 ,9.63754E-17
Ce135 ,0
Ce137 ,0
Ce138 ,2.92015E-14
Ce139 ,1.05005E-12
Ce139m ,2.98015E-12
Ce140 ,4.46022E-10
Ce141 ,0.0000000239012
Ce142 ,0.000000918046
Ce143 ,0.0000173109
Ce144 ,0.00019768
Ce145 ,0.00119448
Ce146 ,0.00526837
Ce147 ,0.00870816
Ce148 ,0.0117071
Ce149 ,0.00953873
Ce150 ,0.00460247
Ce151 ,0.00134326
Ce152 ,0.00040692
Ce153 ,0.0000659633
Ce154 ,0.00000536027
Ce155 ,0.00000036574
Ce156 ,0.00000000959019
Ce157 ,2.61005E-10
Ce158 ,3.22006E-12
Ce159 ,7.722E-15
Ce160 ,0
Pr139 ,0
Pr140 ,0
Pr141 ,2.62013E-13
Pr142 ,1.51008E-11
Pr142m ,1.51008E-11
Pr143 ,0.00000000273014
Pr144 ,0.00000000847042
Pr144m ,0.0000000856043
Pr145 ,0.00000249012
Pr146 ,0.0000315216
Pr147 ,0.000215101
Pr148 ,0.000372224
Pr148m ,0.000372224
Pr149 ,0.00218131
Pr150 ,0.00233054
Pr151 ,0.00222533
Pr152 ,0.00148862
Pr153 ,0.000851603
Pr154 ,0.000168948
Pr155 ,0.0000447922
Pr156 ,0.00000310015
Pr157 ,0.000000337017
Pr158 ,0.0000000115006
Pr159 ,2.58005E-10
Pr160 ,3.33017E-12
Pr161 ,9.42802E-15
Pr162 ,2.06219E-16
Pr163 ,2.75957E-18
Nd140 ,0
Nd141 ,0
Nd142 ,0
Nd143 ,3.18016E-14
Nd144 ,5.20026E-12
Nd145 ,4.25021E-10
Nd146 ,0.0000000232012
Nd147 ,0.000000507025
Nd148 ,0.00000775039
Nd149 ,0.0000614631
Nd150 ,0.000250082
Nd151 ,0.000550117
Nd152 ,0.00123241
Nd153 ,0.00151257
Nd154 ,0.000988469
Nd155 ,0.000588169
Nd156 ,0.000146597
Nd157 ,0.0000384119
Nd158 ,0.00000514026
Nd159 ,0.000000308015
Nd160 ,0.0000000165008
Nd161 ,3.15006E-10
Nd162 ,6.89014E-12
Nd163 ,9.22018E-14
Nd164 ,0
Nd165 ,3.08281E-18
Pm141 ,0
Pm143 ,0
Pm144 ,0
Pm145 ,0
Pm146 ,2.34012E-13
Pm147 ,2.43012E-11
Pm148 ,3.06015E-10
Pm148m ,8.28041E-10
Pm149 ,0.000000040002
Pm150 ,0.000000450022
Pm151 ,0.0000039202
Pm152 ,0.00000732703
