Product ; Thermal (0.0253 eV) ; Thermal (0.0253 eV) ; Fast (500 keV) ; Fast (500 keV) ; High (14 MeV) ; High (14 MeV)
Mo103 ; 0.0225124 ; 0.00720397 ; 0.0252577 ; 0.00808245 ; 0.0239281 ; 0.00765699
Mo104 ; 0.0390467 ; 0.0124949 ; 0.0437093 ; 0.0100531 ; 0.0292195 ; 0.00935025
Mo105 ; 0.0390901 ; 0.0125088 ; 0.0381078 ; 0.0121945 ; 0.0240624 ; 0.00769998
Mo106 ; 0.0319599 ; 0.0102272 ; 0.0302587 ; 0.00968279 ; 0.0128157 ; 0.00410104
Mo107 ; 0.0133732 ; 0.00427943 ; 0.0123111 ; 0.00393956 ; 0.00476238 ; 0.00304792
Mo108 ; 0.00385408 ; 0.00246661 ; 0.00347981 ; 0.00222708 ; 0.00142391 ; 9.11304E-4
Mo109 ; 1.302E-5 ; 8.3328E-6 ; 1.009E-5 ; 6.4576E-6 ; 5.31579E-4 ; 3.40211E-4
Mo110 ; 7.85E-7 ; 5.024E-7 ; 4.83E-7 ; 3.0912E-7 ; 1.99758E-4 ; 1.27845E-4
Mo111 ; 1.48E-8 ; 9.472E-9 ; 1.31E-8 ; 8.384E-9 ; 3.02871E-5 ; 1.93838E-5
Mo112 ; 3.95E-10 ; 2.528E-10 ; 3.12E-10 ; 1.9968E-10 ; 4.127E-6 ; 2.64128E-6
Mo113 ; 4.2732E-10 ; 2.73485E-10 ; 3.50918E-10 ; 2.24587E-10 ; 5.43791E-7 ; 3.48027E-7
Mo114 ; 4.25991E-8 ; 2.72634E-8 ; 3.26984E-8 ; 2.0927E-8 ; 2.41824E-8 ; 1.54768E-8
Mo115 ; 1.42526E-9 ; 9.12163E-10 ; 1.32137E-9 ; 8.45678E-10 ; 6.0717E-10 ; 3.88589E-10
Mo116 ; 2.35E-12 ; 1.504E-12 ; 3.14E-12 ; 2.0096E-12 ; 5.59883E-11 ; 3.58325E-11
Mo117 ; 2.55198E-14 ; 1.63327E-14 ; 4.36455E-14 ; 2.79332E-14 ;  ; 
Tc93 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tc95 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.95959E-12 ; 1.25414E-12
Tc95m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.42949E-13 ; 1.55488E-13
Tc97 ; 2.06E-12 ; 1.3184E-12 ; 3.08E-12 ; 1.9712E-12 ; 2.02958E-9 ; 1.29893E-9
Tc97m ; 2.06E-12 ; 1.3184E-12 ; 3.08E-12 ; 1.9712E-12 ; 2.02958E-9 ; 1.29893E-9
Tc98 ; 3.28E-10 ; 2.0992E-10 ; 4.23E-10 ; 2.7072E-10 ; 9.68798E-8 ; 6.20031E-8
Tc99 ; 1.23E-8 ; 7.872E-9 ; 1.69E-8 ; 1.0816E-8 ; 1.37971E-6 ; 8.83016E-7
Tc99m ; 2.89E-9 ; 1.8496E-9 ; 3.46E-9 ; 2.2144E-9 ; 1.69965E-7 ; 1.08777E-7
Tc100 ; 4.49E-7 ; 2.8736E-7 ; 5.3E-7 ; 3.392E-7 ; 1.79662E-5 ; 1.14984E-5
Tc101 ; 8.05E-6 ; 5.152E-6 ; 1.055E-5 ; 6.752E-6 ; 1.433E-4 ; 9.17121E-5
Tc102 ; 4.77E-5 ; 3.0528E-5 ; 5.924E-5 ; 3.79136E-5 ; 4.10904E-4 ; 2.62979E-4
Tc102m ; 4.77E-5 ; 3.0528E-5 ; 5.924E-5 ; 3.79136E-5 ; 4.10904E-4 ; 2.62979E-4
Tc103 ; 7.0655E-4 ; 4.52192E-4 ; 8.6692E-4 ; 5.54829E-4 ; 0.00340169 ; 0.00217708
Tc104 ; 0.00292532 ; 0.0018722 ; 0.00353024 ; 0.00225935 ; 0.00956866 ; 0.00612394
Tc105 ; 0.00926365 ; 0.00592874 ; 0.00991536 ; 0.00634583 ; 0.0167224 ; 0.00535117
Tc106 ; 0.0171026 ; 0.00547283 ; 0.0170937 ; 0.00546999 ; 0.0213918 ; 0.00684537
Tc107 ; 0.0228944 ; 0.00732621 ; 0.0215648 ; 0.00690075 ; 0.0173459 ; 0.0055507
Tc108 ; 0.0159992 ; 0.00511975 ; 0.0139173 ; 0.00445353 ; 0.011274 ; 0.00360767
Tc109 ; 0.0061872 ; 0.00395981 ; 0.0050239 ; 0.0032153 ; 0.00709441 ; 0.00454042
Tc110 ; 0.00154379 ; 9.88026E-4 ; 9.9708E-4 ; 6.38131E-4 ; 0.0041637 ; 0.00266477
Tc111 ; 1.6459E-4 ; 1.05338E-4 ; 1.7779E-4 ; 1.13786E-4 ; 0.00144552 ; 9.25132E-4
Tc112 ; 1.855E-5 ; 1.1872E-5 ; 1.794E-5 ; 1.14816E-5 ; 4.35039E-4 ; 2.78425E-4
Tc113 ; 2.40957E-6 ; 1.54213E-6 ; 2.94965E-6 ; 1.88778E-6 ; 1.05284E-4 ; 6.73817E-5
Tc114 ; 1.191E-5 ; 7.6224E-6 ; 9.74E-6 ; 6.2336E-6 ; 1.36871E-5 ; 8.75977E-6
Tc115 ; 9.8755E-7 ; 6.32032E-7 ; 1.27228E-6 ; 8.14258E-7 ; 1.17225E-6 ; 7.50238E-7
Tc116 ; 1.4E-8 ; 8.96E-9 ; 1.81E-8 ; 1.1584E-8 ; 1.64966E-7 ; 1.05578E-7
Tc117 ; 3.98532E-10 ; 2.5506E-10 ; 9.15084E-10 ; 5.85654E-10 ; 3.96464E-9 ; 2.53737E-9
Tc118 ; 6.29071E-13 ; 4.02605E-13 ; 1.95543E-12 ; 1.25147E-12 ; 6.57324E-10 ; 4.20687E-10
Tc119 ; 1.80105E-14 ; 1.15267E-14 ; 4.12548E-14 ; 2.64031E-14 ; 7.50488E-11 ; 4.80312E-11
Ru95 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ru96 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ru97 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.83941E-13 ; 1.81722E-13
Ru98 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.69965E-11 ; 1.08777E-11
Ru99 ; 3.59E-13 ; 2.2976E-13 ; 5.52E-13 ; 3.5328E-13 ; 6.75859E-10 ; 4.3255E-10
Ru100 ; 4.29E-11 ; 2.7456E-11 ; 5.54E-11 ; 3.5456E-11 ; 1.9396E-8 ; 1.24134E-8
Ru101 ; 2.14E-9 ; 1.3696E-9 ; 3.13E-9 ; 2.0032E-9 ; 3.79921E-7 ; 2.43149E-7
Ru102 ; 1.0E-7 ; 6.4E-8 ; 1.37E-7 ; 8.768E-8 ; 5.40887E-6 ; 3.46168E-6
Ru103 ; 2.02E-6 ; 1.2928E-6 ; 2.68E-6 ; 1.7152E-6 ; 5.71381E-5 ; 3.65684E-5
Ru104 ; 3.072E-5 ; 1.96608E-5 ; 3.969E-5 ; 2.54016E-5 ; 3.92758E-4 ; 2.51365E-4
Ru105 ; 2.4917E-4 ; 1.59469E-4 ; 2.8865E-4 ; 1.84736E-4 ; 0.00232602 ; 0.00148866
Ru106 ; 0.00161524 ; 0.00103375 ; 0.00168996 ; 0.00108157 ; 0.00486866 ; 0.00311594
Ru107 ; 0.0053305 ; 0.00341152 ; 0.00503922 ; 0.0032251 ; 0.00864 ; 0.0055296
Ru108 ; 0.0124978 ; 0.0039993 ; 0.0102785 ; 0.00328911 ; 0.0119298 ; 0.00381755
Ru109 ; 0.00757889 ; 0.00485049 ; 0.00616012 ; 0.00394247 ; 0.00615919 ; 0.00394188
Ru109m ; 0.00757889 ; 0.00485049 ; 0.00616012 ; 0.00394247 ; 0.00615919 ; 0.00394188
Ru110 ; 0.0127123 ; 0.00406793 ; 0.00818865 ; 0.00368489 ; 0.0109937 ; 0.00351799
Ru111 ; 0.00348026 ; 0.00222737 ; 0.0042073 ; 0.00269267 ; 0.00823394 ; 0.00526972
Ru112 ; 0.00159658 ; 0.00102181 ; 0.00178328 ; 0.0011413 ; 0.00522631 ; 0.00334484
Ru113 ; 6.4231E-4 ; 4.11078E-4 ; 8.4452E-4 ; 5.40493E-4 ; 0.00285451 ; 0.00182689
Ru114 ; 4.2349E-4 ; 2.71034E-4 ; 3.6169E-4 ; 2.31482E-4 ; 8.09591E-4 ; 5.18138E-4
Ru115 ; 7.7291E-5 ; 4.94663E-5 ; 6.43564E-5 ; 4.11881E-5 ; 2.2696E-4 ; 1.45254E-4
Ru116 ; 8.9E-6 ; 5.696E-6 ; 1.109E-5 ; 7.0976E-6 ; 4.792E-5 ; 3.06688E-5
Ru117 ; 6.13601E-7 ; 3.92705E-7 ; 8.81085E-7 ; 5.63894E-7 ; 7.65444E-6 ; 4.89884E-6
Ru118 ; 2.97994E-8 ; 1.90716E-8 ; 4.0998E-8 ; 2.62387E-8 ; 1.26908E-6 ; 8.1221E-7
Ru119 ; 6.24982E-10 ; 3.99989E-10 ; 8.64959E-10 ; 5.53574E-10 ; 1.44895E-7 ; 9.27326E-8
Ru120 ; 4.69E-12 ; 3.0016E-12 ; 1.04E-11 ; 6.656E-12 ; 1.20975E-8 ; 7.74238E-9
Ru121 ; 3.26555E-14 ; 2.08995E-14 ; 5.00781E-14 ; 3.205E-14 ; 5.74511E-10 ; 3.67687E-10
Ru122 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.12935E-11 ; 2.00278E-11
Ru124 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.98958E-14 ; 1.27333E-14
Rh99 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.80941E-14 ; 1.79802E-14
Rh101 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.08977E-11 ; 6.97454E-12
Rh101m ; 1.17E-14 ; 7.488E-15 ; 2.11E-14 ; 1.3504E-14 ; 8.83816E-11 ; 5.65642E-11
Rh102 ; 9.89E-13 ; 6.3296E-13 ; 1.6E-12 ; 1.024E-12 ; 1.79962E-9 ; 1.15176E-9
Rh102m ; 9.89E-13 ; 6.3296E-13 ; 1.6E-12 ; 1.024E-12 ; 1.79962E-9 ; 1.15176E-9
Rh103 ; 2.01E-11 ; 1.2864E-11 ; 2.87E-11 ; 1.8368E-11 ; 8.04832E-9 ; 5.15092E-9
Rh103m ; 1.35E-10 ; 8.64E-11 ; 2.1E-10 ; 1.344E-10 ; 9.25807E-8 ; 5.92516E-8
Rh104 ; 1.64E-9 ; 1.0496E-9 ; 2.16E-9 ; 1.3824E-9 ; 2.63945E-7 ; 1.68925E-7
Rh104m ; 4.92E-9 ; 3.1488E-9 ; 7.64E-9 ; 4.8896E-9 ; 1.49969E-6 ; 9.598E-7
Rh105 ; 1.76E-7 ; 1.1264E-7 ; 2.43E-7 ; 1.5552E-7 ; 1.65965E-5 ; 1.06218E-5
Rh105m ; 2.64E-8 ; 1.6896E-8 ; 3.31E-8 ; 2.1184E-8 ; 1.24974E-6 ; 7.99833E-7
Rh106 ; 1.82E-6 ; 1.1648E-6 ; 2.11E-6 ; 1.3504E-6 ; 6.54563E-5 ; 4.18921E-5
Rh106m ; 1.82E-6 ; 1.1648E-6 ; 2.11E-6 ; 1.3504E-6 ; 6.54563E-5 ; 4.18921E-5
Rh107 ; 4.635E-5 ; 2.9664E-5 ; 4.717E-5 ; 3.01888E-5 ; 5.55094E-4 ; 3.5526E-4
Rh108 ; 1.4875E-4 ; 9.52E-5 ; 1.2306E-4 ; 7.87584E-5 ; 8.47903E-4 ; 5.42658E-4
Rh108m ; 1.4875E-4 ; 9.52E-5 ; 1.2306E-4 ; 7.87584E-5 ; 8.47903E-4 ; 5.42658E-4
Rh109 ; 6.266E-5 ; 4.01024E-5 ; 5.296E-5 ; 3.38944E-5 ; 0.00145724 ; 9.32631E-4
Rh109m ; 6.266E-5 ; 4.01024E-5 ; 5.296E-5 ; 3.38944E-5 ; 0.00145986 ; 9.34307E-4
Rh110 ; 1.7126E-4 ; 1.09606E-4 ; 1.1505E-4 ; 7.3632E-5 ; 0.00198888 ; 0.00127289
Rh110m ; 1.7126E-4 ; 1.09606E-4 ; 1.1505E-4 ; 7.3632E-5 ; 0.00198888 ; 0.00127289
Rh111 ; 3.4946E-4 ; 2.23654E-4 ; 4.8686E-4 ; 3.1159E-4 ; 0.00634786 ; 0.00406263
Rh112 ; 3.8155E-4 ; 2.44192E-4 ; 4.7772E-4 ; 3.05741E-4 ; 0.00821157 ; 0.0036952
Rh113 ; 4.5201E-4 ; 2.89286E-4 ; 6.4498E-4 ; 4.12787E-4 ; 0.00958633 ; 0.00613525
Rh114 ; 4.6662E-4 ; 2.98637E-4 ; 4.4051E-4 ; 2.81926E-4 ; 0.00566304 ; 0.00362434
Rh115 ; 3.7328E-4 ; 2.38899E-4 ; 3.2584E-4 ; 2.08538E-4 ; 0.00338349 ; 0.00216544
Rh116 ; 1.3115E-4 ; 8.3936E-5 ; 1.6852E-4 ; 1.07853E-4 ; 0.00150376 ; 9.62404E-4
Rh117 ; 4.07E-5 ; 2.6048E-5 ; 5.945E-5 ; 3.8048E-5 ; 4.94617E-4 ; 3.16555E-4
Rh118 ; 6.76E-6 ; 4.3264E-6 ; 9.32E-6 ; 5.9648E-6 ; 1.75553E-4 ; 1.12354E-4
Rh119 ; 7.0E-7 ; 4.48E-7 ; 9.57E-7 ; 6.1248E-7 ; 4.3131E-5 ; 2.76038E-5
Rh120 ; 1.98E-8 ; 1.2672E-8 ; 4.28E-8 ; 2.7392E-8 ; 8.06832E-6 ; 5.16372E-6
Rh121 ; 5.09967E-10 ; 3.26379E-10 ; 1.04995E-9 ; 6.71968E-10 ; 1.10919E-6 ; 7.09884E-7
Rh122 ; 6.34E-12 ; 4.0576E-12 ; 1.35E-11 ; 8.64E-12 ; 1.10977E-7 ; 7.10252E-8
Rh123 ; 5.96E-14 ; 3.8144E-14 ; 1.18E-13 ; 7.552E-14 ; 7.75838E-9 ; 4.96536E-9
Rh124 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.03916E-10 ; 2.58506E-10
Rh125 ;  ;  ;  ;  ; 3.42636E-11 ; 2.19287E-11
Pd99 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pd101 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pd102 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.28952E-13 ; 1.46529E-13
Pd103 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.71964E-11 ; 1.10057E-11
Pd104 ; 1.42E-13 ; 9.088E-14 ; 2.43E-13 ; 1.5552E-13 ; 7.87836E-10 ; 5.04215E-10
Pd105 ; 1.24E-11 ; 7.936E-12 ; 2.05E-11 ; 1.312E-11 ; 1.99958E-8 ; 1.27973E-8
Pd106 ; 8.91E-10 ; 5.7024E-10 ; 1.15E-9 ; 7.36E-10 ; 3.89919E-7 ; 2.49548E-7
Pd107 ; 1.17E-8 ; 7.488E-9 ; 1.13E-8 ; 7.232E-9 ; 8.39825E-7 ; 5.37488E-7
Pd107m ; 2.17E-8 ; 1.3888E-8 ; 2.5E-8 ; 1.6E-8 ; 3.15934E-6 ; 2.02198E-6
Pd108 ; 8.87E-7 ; 5.6768E-7 ; 7.28E-7 ; 4.6592E-7 ; 2.84941E-5 ; 1.82362E-5
Pd109 ; 4.28E-10 ; 2.7392E-10 ; 3.23E-10 ; 2.0672E-10 ; 1.78063E-5 ; 1.1396E-5
Pd109m ; 7.94E-10 ; 5.0816E-10 ; 7.18E-10 ; 4.5952E-10 ; 6.6996E-5 ; 4.28774E-5
Pd110 ; 2.14E-8 ; 1.3696E-8 ; 1.44E-8 ; 9.216E-9 ; 1.81742E-4 ; 1.16315E-4
Pd111 ; 3.14E-8 ; 2.0096E-8 ; 4.53E-8 ; 2.8992E-8 ; 1.35992E-4 ; 8.70346E-5
Pd111m ; 5.84E-8 ; 3.7376E-8 ; 1.01E-7 ; 6.464E-8 ; 5.11573E-4 ; 3.27407E-4
Pd112 ; 5.37E-7 ; 3.4368E-7 ; 7.79E-7 ; 4.9856E-7 ; 0.00176177 ; 0.00112753
Pd113 ; 2.18E-6 ; 1.3952E-6 ; 3.35E-6 ; 2.144E-6 ; 0.0043654 ; 0.00279386
Pd114 ; 9.603E-5 ; 6.14592E-5 ; 9.861E-5 ; 6.31104E-5 ; 0.00532181 ; 0.00340596
Pd115 ; 2.4115E-4 ; 1.54336E-4 ; 2.1461E-4 ; 1.3735E-4 ; 0.00655931 ; 0.00419796
Pd116 ; 3.3064E-4 ; 2.1161E-4 ; 4.2867E-4 ; 2.74349E-4 ; 0.00581946 ; 0.00372445
Pd117 ; 2.8742E-4 ; 1.83949E-4 ; 4.2004E-4 ; 2.68826E-4 ; 0.0037576 ; 0.00240486
Pd118 ; 1.9807E-4 ; 1.26765E-4 ; 2.7034E-4 ; 1.73018E-4 ; 0.0027163 ; 0.00173843
Pd119 ; 6.573E-5 ; 4.20672E-5 ; 8.79E-5 ; 5.6256E-5 ; 0.00138289 ; 8.8505E-4
Pd120 ; 9.05E-6 ; 5.792E-6 ; 1.886E-5 ; 1.20704E-5 ; 5.57204E-4 ; 3.5661E-4
Pd121 ; 8.27E-7 ; 5.2928E-7 ; 1.67E-6 ; 1.0688E-6 ; 1.71364E-4 ; 1.09673E-4
Pd122 ; 5.21E-8 ; 3.3344E-8 ; 1.07E-7 ; 6.848E-8 ; 3.87319E-5 ; 2.47884E-5
Pd123 ; 1.76E-9 ; 1.1264E-9 ; 3.32E-9 ; 2.1248E-9 ; 6.34867E-6 ; 4.06315E-6
Pd124 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.79837E-7 ; 4.99096E-7
Pd125 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.61519E-8 ; 4.23372E-8
Pd126 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.54905E-9 ; 2.91139E-9
Pd127 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.22451E-10 ; 2.06369E-10
Pd128 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.54905E-11 ; 2.91139E-11
Pd129 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ;  ; 
Pd130 ; 1.23E-14 ; 7.872E-15 ; 1.65E-14 ; 1.056E-14 ; 2.77942E-14 ; 1.77883E-14
Ag103 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ag105 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.79962E-13 ; 1.15176E-13
Ag105m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.05957E-12 ; 1.31812E-12
Ag106 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.05957E-11 ; 1.31812E-11
Ag106m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 9.37804E-11 ; 6.00195E-11
Ag107 ; 8.07E-14 ; 5.1648E-14 ; 8.37E-14 ; 5.3568E-14 ; 2.32951E-10 ; 1.49089E-10
Ag107m ; 5.4E-13 ; 3.456E-13 ; 6.14E-13 ; 3.9296E-13 ; 2.67944E-9 ; 1.71484E-9
Ag108 ; 2.55E-11 ; 1.632E-11 ; 2.235E-11 ; 1.4304E-11 ; 2.49948E-8 ; 1.59967E-8
Ag108m ; 2.55E-11 ; 1.632E-11 ; 2.235E-11 ; 1.4304E-11 ; 2.49948E-8 ; 1.59967E-8
Ag109 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.30473E-7 ; 8.35026E-8
Ag109m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.30473E-7 ; 8.35026E-8
Ag110 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.63966E-7 ; 1.04938E-7
Ag110m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.97896E-6 ; 7.96634E-7
Ag111 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.10872E-7 ; 3.90958E-7
Ag111m ; 0.0 ; 0.0 ; 1.04E-14 ; 6.656E-15 ; 7.01853E-6 ; 4.49186E-6
Ag112 ; 1.57E-13 ; 1.0048E-13 ; 3.01E-13 ; 1.9264E-13 ; 4.48906E-5 ; 2.873E-5
Ag113 ; 4.72E-13 ; 3.0208E-13 ; 7.59E-13 ; 4.8576E-13 ; 2.08257E-5 ; 1.33284E-5
Ag113m ; 3.16E-12 ; 2.0224E-12 ; 5.57E-12 ; 3.5648E-12 ; 2.3953E-4 ; 1.53299E-4
Ag114 ; 5.13E-7 ; 3.2832E-7 ; 6.21E-7 ; 3.9744E-7 ; 6.68251E-4 ; 4.2768E-4
Ag115 ; 3.29E-6 ; 2.1056E-6 ; 3.2E-6 ; 2.048E-6 ; 8.50992E-4 ; 5.44635E-4
Ag115m ; 3.29E-6 ; 2.1056E-6 ; 3.2E-6 ; 2.048E-6 ; 8.50992E-4 ; 5.44635E-4
Ag116 ; 1.413E-5 ; 9.0432E-6 ; 1.972E-5 ; 1.26208E-5 ; 0.00153852 ; 9.84652E-4
Ag116m ; 1.413E-5 ; 9.0432E-6 ; 1.972E-5 ; 1.26208E-5 ; 0.00153852 ; 9.84652E-4
Ag117 ; 4.854E-5 ; 3.10656E-5 ; 7.54E-5 ; 4.8256E-5 ; 0.00191242 ; 0.00122395
Ag117m ; 4.854E-5 ; 3.10656E-5 ; 7.54E-5 ; 4.8256E-5 ; 0.00191333 ; 0.00122453
Ag118 ; 9.163E-5 ; 5.86432E-5 ; 1.3171E-4 ; 8.42944E-5 ; 0.0027115 ; 0.00173536
Ag118m ; 9.163E-5 ; 5.86432E-5 ; 1.3171E-4 ; 8.42944E-5 ; 0.0027115 ; 0.00173536
Ag119 ; 2.3551E-4 ; 1.50726E-4 ; 3.2859E-4 ; 2.10298E-4 ; 0.0054611 ; 0.0034951
Ag120 ; 4.928E-5 ; 3.15392E-5 ; 1.0608E-4 ; 6.78912E-5 ; 0.00225206 ; 0.00144132
Ag120m ; 4.928E-5 ; 3.15392E-5 ; 1.0608E-4 ; 6.78912E-5 ; 0.00225206 ; 0.00144132
Ag121 ; 3.984E-5 ; 2.54976E-5 ; 8.438E-5 ; 5.40032E-5 ; 0.00294828 ; 0.0018869
Ag122 ; 4.235E-6 ; 2.7104E-6 ; 9.0E-6 ; 5.76E-6 ; 7.22959E-4 ; 4.62694E-4
Ag122m ; 4.235E-6 ; 2.7104E-6 ; 9.0E-6 ; 5.76E-6 ; 7.22959E-4 ; 4.62694E-4
Ag123 ; 1.36E-6 ; 8.704E-7 ; 2.63E-6 ; 1.6832E-6 ; 5.35588E-4 ; 3.42776E-4
Ag124 ; 1.64E-11 ; 1.0496E-11 ; 2.82E-11 ; 1.8048E-11 ; 1.50859E-4 ; 9.65494E-5
Ag125 ; 1.42E-12 ; 9.088E-13 ; 1.98E-12 ; 1.2672E-12 ; 2.97438E-5 ; 1.9036E-5
Ag126 ; 1.59E-13 ; 1.0176E-13 ; 2.96E-13 ; 1.8944E-13 ; 4.91897E-6 ; 3.14814E-6
Ag127 ; 2.15E-14 ; 1.376E-14 ; 2.41E-14 ; 1.5424E-14 ; 6.22548E-7 ; 3.9843E-7
Ag128 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.76963E-7 ; 1.13256E-7
Ag129 ; 2.41167E-16 ; 1.54347E-16 ; 2.85102E-16 ; 1.82465E-16 ; 6.04531E-9 ; 3.869E-9
Ag130 ; 8.09E-10 ; 5.1776E-10 ; 9.59E-10 ; 6.1376E-10 ; 6.33868E-10 ; 4.05675E-10
Ag131 ; 1.08927E-11 ; 6.97134E-12 ; 2.13189E-11 ; 1.36441E-11 ; 4.94287E-11 ; 3.16343E-11
Ag132 ; 2.87093E-13 ; 1.83739E-13 ; 7.44017E-13 ; 4.76171E-13 ;  ; 
Cd105 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Cd106 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Cd107 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.03957E-13 ; 1.30533E-13
Cd108 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 8.56821E-12 ; 5.48366E-12
Cd109 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 8.03832E-11 ; 5.14453E-11
Cd110 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.58904E-10 ; 2.93699E-10
Cd111 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.29973E-9 ; 8.31826E-10
Cd111m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.96834E-9 ; 5.09974E-9
Cd112 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.24974E-7 ; 7.99833E-8
Cd113 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.3995E-7 ; 1.53568E-7
Cd113m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.46969E-6 ; 9.40604E-7
Cd114 ; 3.1E-10 ; 1.984E-10 ; 4.41E-10 ; 2.8224E-10 ; 9.83795E-6 ; 6.29629E-6
Cd115 ; 3.71E-9 ; 2.3744E-9 ; 3.58E-9 ; 2.2912E-9 ; 7.70839E-6 ; 4.93337E-6
Cd115m ; 1.24E-8 ; 7.936E-9 ; 1.35E-8 ; 8.64E-9 ; 4.73801E-5 ; 3.03233E-5
Cd116 ; 3.44E-7 ; 2.2016E-7 ; 5.13E-7 ; 3.2832E-7 ; 2.10646E-4 ; 1.34813E-4
Cd117 ; 8.93E-7 ; 5.7152E-7 ; 1.33E-6 ; 8.512E-7 ; 7.29848E-5 ; 4.67102E-5
Cd117m ; 2.99E-6 ; 1.9136E-6 ; 5.01E-6 ; 3.2064E-6 ; 4.48326E-4 ; 2.86929E-4
Cd118 ; 3.133E-5 ; 2.00512E-5 ; 4.66E-5 ; 2.9824E-5 ; 0.00148051 ; 9.47527E-4
Cd119 ; 5.767E-5 ; 3.69088E-5 ; 8.224E-5 ; 5.26336E-5 ; 0.00147278 ; 9.42581E-4
Cd119m ; 5.767E-5 ; 3.69088E-5 ; 8.224E-5 ; 5.26336E-5 ; 0.00147278 ; 9.42581E-4
Cd120 ; 1.8887E-4 ; 1.20877E-4 ; 4.1106E-4 ; 2.63078E-4 ; 0.00486291 ; 0.00311227
Cd121 ; 1.05845E-4 ; 6.77408E-5 ; 2.3062E-4 ; 1.47597E-4 ; 0.00325134 ; 0.00208086
Cd121m ; 1.05845E-4 ; 6.77408E-5 ; 2.3062E-4 ; 1.47597E-4 ; 0.00325134 ; 0.00208086
Cd122 ; 1.8369E-4 ; 1.17562E-4 ; 3.9782E-4 ; 2.54605E-4 ; 0.00658013 ; 0.00421128
Cd123 ; 9.051E-5 ; 5.79264E-5 ; 1.7642E-4 ; 1.12909E-4 ; 0.00521962 ; 0.00334056
Cd124 ; 4.22E-6 ; 2.7008E-6 ; 7.33E-6 ; 4.6912E-6 ; 0.00321254 ; 0.00205603
Cd125 ; 9.97E-7 ; 6.3808E-7 ; 1.4E-6 ; 8.96E-7 ; 0.00141242 ; 9.03946E-4
Cd126 ; 4.65E-7 ; 2.976E-7 ; 8.71E-7 ; 5.5744E-7 ; 5.41717E-4 ; 3.46699E-4
Cd127 ; 1.88E-7 ; 1.2032E-7 ; 2.13E-7 ; 1.3632E-7 ; 1.41131E-4 ; 9.03235E-5
Cd128 ; 4.46E-8 ; 2.8544E-8 ; 4.23E-8 ; 2.7072E-8 ; 6.79058E-5 ; 4.34597E-5
Cd129 ; 7.2E-9 ; 4.608E-9 ; 5.71E-9 ; 3.6544E-9 ; 1.16715E-5 ; 7.46977E-6
