Product ; Thermal (0.0253 eV) ; Thermal (0.0253 eV) ; Fast (500 keV) ; Fast (500 keV) ; (E=2 MeV) ; (E=2 MeV) ; High (14 MeV) ; High (14 MeV)
Product ;  ;  ;  ;  ;  ;  ;  ; 
Product ; Yield ; Error ; Yield ; Error ; Yield ; Error ; Yield ; Error
Te121m ; 1.83998E-12 ; 1.17759E-12 ; 4.48969E-12 ; 2.8734E-12 ; 4.48939E-12 ; 2.87321E-12 ; 2.45076E-9 ; 1.568487E-9
Te122 ; 3.40996E-10 ; 2.18237E-10 ; 7.33949E-10 ; 4.69727E-10 ; 7.33901E-10 ; 4.69696E-10 ; 7.527612E-8 ; 4.817724E-8
Te123 ; 2.88996E-9 ; 1.84958E-9 ; 5.61961E-9 ; 3.596557E-9 ; 5.619262E-9 ; 3.596314E-9 ; 1.413297E-7 ; 9.045259E-8
Te123m ; 9.669879E-9 ; 6.18872E-9 ; 2.109851E-8 ; 1.350311E-8 ; 2.109752E-8 ; 1.35022E-8 ; 8.669447E-7 ; 5.549043E-7
Te124 ; 2.82997E-12 ; 1.81118E-12 ; 4.3597E-12 ; 2.79021E-12 ; 4.3594E-12 ; 2.79002E-12 ; 9.222924E-6 ; 5.908285E-6
Te125 ; 1.42998E-11 ; 9.15189E-12 ; 1.63989E-11 ; 1.04953E-11 ; 1.63978E-11 ; 1.04946E-11 ; 8.843839E-6 ; 5.664512E-6
Te125m ; 4.77994E-11 ; 3.05916E-11 ; 6.17957E-11 ; 3.95493E-11 ; 6.17916E-11 ; 3.95466E-11 ; 5.408513E-5 ; 3.478197E-5
Te126 ; 1.35998E-9 ; 8.70389E-10 ; 1.179919E-9 ; 7.55148E-10 ; 1.179841E-9 ; 7.55098E-10 ; 2.965884E-4 ; 1.945114E-4
Te127 ; 7.359909E-9 ; 4.71034E-9 ; 5.889596E-9 ; 3.769336E-9 ; 5.889203E-9 ; 3.769082E-9 ; 1.082881E-4 ; 6.982498E-5
Te127m ; 1.79998E-8 ; 1.15199E-8 ; 1.679883E-8 ; 1.075126E-8 ; 1.679773E-8 ; 1.075053E-8 ; 4.800738E-4 ; 3.178177E-4
Te128 ; 4.25995E-7 ; 2.72637E-7 ; 3.939743E-7 ; 2.521429E-7 ; 3.939582E-7 ; 2.521259E-7 ; 0.001577841 ; 0.001152791
Te129 ; 1.95998E-6 ; 1.25438E-6 ; 1.379928E-6 ; 8.831392E-7 ; 1.379938E-6 ; 8.830791E-7 ; 9.405118E-4 ; 6.568837E-4
Te129m ; 4.78994E-6 ; 3.06556E-6 ; 3.929878E-6 ; 2.515029E-6 ; 3.930456E-6 ; 2.51486E-6 ; 0.002836512 ; 0.002552861
Te130 ; 0.00205135 ; 0.00131287 ; 0.001985739 ; 0.001223648 ; 0.002153241 ; 0.001223565 ; 0.00988128 ; 0.004008105
Te131 ; 0.00450551 ; 4.95607E-4 ; 0.002531288 ; 0.001560291 ; 0.002617906 ; 0.001560184 ; 0.003016014 ; 0.00235601
Te131m ; 0.008695729 ; 5.21744E-4 ; 0.007295168 ; 0.003336361 ; 0.007995287 ; 0.003336129 ; 0.01321404 ; 0.004208859
Te132 ; 0.0225351 ; 0.00135211 ; 0.03014634 ; 0.003906571 ; 0.03077765 ; 0.003906303 ; 0.02324191 ; 0.003541721
Te133 ; 0.0176558 ; 0.00194214 ; 0.0122585 ; 0.003524106 ; 0.01153821 ; 0.003523863 ; 0.00435475 ; 0.002406753
Te133m ; 0.0289139 ; 0.00173483 ; 0.03139344 ; 0.003178397 ; 0.03083883 ; 0.003178182 ; 0.02015343 ; 0.004850391
Te134 ; 0.043973 ; 0.00263838 ; 0.04448326 ; 0.003686917 ; 0.04256207 ; 0.003686655 ; 0.01620829 ; 0.004268953
Te135 ; 0.0219297 ; 0.00504383 ; 0.02050361 ; 0.004729263 ; 0.01675926 ; 0.004728908 ; 0.008112064 ; 0.004224746
Te136 ; 0.00506167 ; 0.00323947 ; 0.006340179 ; 0.004071385 ; 0.004106006 ; 0.004071092 ; 0.002220246 ; 0.001311032
Te137 ; 0.00129313 ; 8.276059E-4 ; 0.001138134 ; 7.287996E-4 ; 0.001036826 ; 7.287499E-4 ; 2.913221E-4 ; 1.811117E-4
Te138 ; 1.17059E-4 ; 7.491749E-5 ; 2.487651E-4 ; 1.597434E-4 ; 2.428647E-4 ; 1.597326E-4 ; 1.936925E-5 ; 1.236183E-5
Te139 ; 8.129899E-6 ; 5.20314E-6 ; 1.302703E-5 ; 8.338612E-6 ; 1.30139E-5 ; 8.338049E-6 ; 5.164137E-6 ; 3.303766E-6
Te140 ; 1.40993E-6 ; 9.023529E-7 ; 8.119016E-7 ; 5.196231E-7 ; 8.117936E-7 ; 5.195881E-7 ; 4.106962E-7 ; 2.628427E-7
Te141 ; 1.01919E-7 ; 6.52282E-8 ; 5.634535E-8 ; 3.606105E-8 ; 5.634128E-8 ; 3.605862E-8 ; 1.340179E-8 ; 8.577167E-9
Te142 ; 5.66993E-9 ; 3.62876E-9 ; 4.60968E-10 ; 2.9502E-10 ; 4.60937E-10 ; 2.95E-10 ; 7.59786E-10 ; 4.86263E-10
Te143 ; 8.19821E-12 ; 5.24685E-12 ; 8.69907E-12 ; 5.56741E-12 ; 8.69849E-12 ; 5.56703E-12 ;  ; 
Te144 ; 5.17392E-13 ; 3.31131E-13 ;  ;  ;  ;  ;  ; 
I121 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.89621E-13 ; 4.41357E-13
I123 ; 1.15999E-12 ; 7.42391E-13 ; 2.57982E-12 ; 1.65109E-12 ; 2.57964E-12 ; 1.65097E-12 ; 7.21696E-10 ; 4.61886E-10
I125 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.245212E-7 ; 1.436978E-7
I126 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.134461E-6 ; 1.366412E-6
I127 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.630807E-6 ; 4.246781E-6
I128 ; 9.179889E-7 ; 5.87513E-7 ; 3.46976E-14 ; 2.22065E-14 ; 3.46953E-14 ; 2.2205E-14 ; 3.714903E-5 ; 2.387678E-5
I129 ; 3.84995E-12 ; 2.46397E-12 ; 2.27984E-12 ; 1.45909E-12 ; 2.27969E-12 ; 1.459E-12 ; 2.419452E-4 ; 1.59769E-4
I130 ; 3.28396E-5 ; 2.10173E-5 ; 2.201501E-5 ; 1.408544E-5 ; 2.204843E-5 ; 1.40845E-5 ; 9.385745E-4 ; 6.960294E-4
I130m ; 1.40698E-5 ; 9.004689E-6 ; 8.140335E-6 ; 5.209239E-6 ; 8.144561E-6 ; 5.208889E-6 ; 2.321708E-4 ; 1.532699E-4
I131 ; 2.29337E-4 ; 1.46776E-4 ; 2.0102E-4 ; 1.284069E-4 ; 2.026957E-4 ; 1.283982E-4 ; 0.002468816 ; 0.002221934
I132 ; 0.00132897 ; 8.505429E-4 ; 8.78864E-4 ; 5.568745E-4 ; 9.088398E-4 ; 5.56837E-4 ; 0.00409339 ; 0.003684051
I132m ; 0.00132897 ; 8.505429E-4 ; 8.78864E-4 ; 5.568745E-4 ; 9.088398E-4 ; 5.56837E-4 ; 0.00409339 ; 0.003684051
I133 ; 0.00553741 ; 0.00354394 ; 0.006653321 ; 0.003651145 ; 0.007046657 ; 0.003650894 ; 0.009318061 ; 0.00525722
I133m ; 0.00553741 ; 0.00354394 ; 0.006653321 ; 0.003651145 ; 0.007046657 ; 0.003650894 ; 0.009318061 ; 0.00525722
I134 ; 0.0143563 ; 8.613759E-4 ; 0.01200946 ; 0.003280165 ; 0.01185512 ; 0.003279941 ; 0.01130911 ; 0.003690369
I134m ; 0.0118446 ; 0.00379026 ; 0.01158538 ; 0.003203923 ; 0.01144167 ; 0.003203704 ; 0.01811203 ; 0.004029081
I135 ; 0.0428742 ; 0.00257245 ; 0.03923161 ; 0.003860464 ; 0.03897742 ; 0.003860202 ; 0.02725487 ; 0.006602987
I136 ; 0.0125014 ; 0.00400044 ; 0.01578834 ; 0.004822114 ; 0.01442666 ; 0.004821784 ; 0.01058721 ; 0.003207227
I136m ; 0.0164152 ; 0.00131322 ; 0.01577358 ; 0.00481815 ; 0.01441448 ; 0.004817816 ; 0.01058334 ; 0.003206195
I137 ; 0.0229943 ; 0.00137966 ; 0.01875089 ; 0.002325128 ; 0.01766365 ; 0.002324961 ; 0.01002281 ; 0.003159814
I138 ; 0.0127175 ; 0.0010174 ; 0.01020012 ; 0.001096815 ; 0.009989768 ; 0.001096741 ; 0.001064098 ; 2.399807E-4
I139 ; 0.00318796 ; 7.332309E-4 ; 0.001903284 ; 0.001228316 ; 0.001743743 ; 0.001228233 ; 6.63404E-4 ; 4.078043E-4
I140 ; 5.94483E-4 ; 3.80469E-4 ; 3.168301E-4 ; 2.034357E-4 ; 3.111607E-4 ; 2.03422E-4 ; 1.173527E-4 ; 7.455917E-5
I141 ; 7.028719E-5 ; 4.49838E-5 ; 3.632997E-5 ; 2.325823E-5 ; 3.624869E-5 ; 2.325666E-5 ; 1.456748E-5 ; 9.331767E-6
I142 ; 2.47297E-5 ; 1.5827E-5 ; 1.969816E-6 ; 1.260716E-6 ; 1.969367E-6 ; 1.260631E-6 ; 1.222997E-6 ; 7.826396E-7
I143 ; 1.15111E-7 ; 7.367129E-8 ; 1.12983E-7 ; 7.230934E-8 ; 1.129743E-7 ; 7.230449E-8 ; 2.360203E-8 ; 1.510532E-8
I144 ; 6.0194E-9 ; 3.85241E-9 ; 3.65756E-10 ; 2.34084E-10 ; 3.65732E-10 ; 2.34068E-10 ; 2.251202E-9 ; 1.440767E-9
I145 ; 2.725E-11 ; 1.744E-11 ; 1.70145E-11 ; 1.08893E-11 ; 1.70134E-11 ; 1.08886E-11 ; 1.46246E-10 ; 9.35971E-11
I146 ; 6.09272E-13 ; 3.89934E-13 ; 3.81483E-13 ; 2.44149E-13 ; 3.81458E-13 ; 2.44133E-13 ;  ; 
Xe124 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Xe125 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.54568E-11 ; 2.90924E-11
Xe125m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.54568E-11 ; 2.90924E-11
Xe126 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.7441E-9 ; 1.116224E-9
Xe127 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.275046E-9 ; 2.736031E-9
Xe127m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.275046E-9 ; 2.736031E-9
Xe128 ; 1.92998E-11 ; 8.68489E-12 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 9.201498E-8 ; 5.889042E-8
Xe129 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.815257E-7 ; 4.362254E-7
Xe129m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.815257E-7 ; 4.362254E-7
Xe130 ; 2.93996E-8 ; 1.88158E-8 ; 1.969869E-8 ; 1.260716E-8 ; 1.969741E-8 ; 1.260631E-8 ; 1.579504E-5 ; 1.013581E-5
Xe131 ; 1.22998E-7 ; 7.871899E-8 ; 9.359369E-8 ; 5.989979E-8 ; 9.358801E-8 ; 5.989577E-8 ; 1.949392E-5 ; 1.250938E-5
Xe131m ; 2.99996E-7 ; 1.91998E-7 ; 2.669822E-7 ; 1.708683E-7 ; 2.669693E-7 ; 1.708568E-7 ; 8.794997E-5 ; 5.697714E-5
Xe132 ; 1.52598E-5 ; 9.766279E-6 ; 1.366171E-5 ; 8.741786E-6 ; 1.36734E-5 ; 8.741196E-6 ; 7.153682E-4 ; 4.957496E-4
Xe133 ; 9.447879E-5 ; 1.03927E-5 ; 1.584307E-4 ; 9.505738E-6 ; 1.584284E-4 ; 9.5051E-6 ; 8.380052E-4 ; 5.583113E-4
Xe133m ; 3.37986E-4 ; 2.16311E-4 ; 4.665156E-4 ; 2.971615E-4 ; 4.745735E-4 ; 2.971416E-4 ; 0.002547748 ; 0.001860569
Xe134 ; 7.341909E-4 ; 4.69882E-4 ; 6.597648E-4 ; 4.195786E-4 ; 6.700225E-4 ; 4.195503E-4 ; 0.001576391 ; 0.001159546
Xe134m ; 0.0017131 ; 0.00109638 ; 0.001797815 ; 0.001121966 ; 0.001873002 ; 0.001121891 ; 0.003139395 ; 0.002825456
Xe135 ; 0.00314131 ; 1.25652E-4 ; 0.006140546 ; 3.680269E-4 ; 0.006147635 ; 3.680021E-4 ; 0.006461199 ; 0.003725357
Xe135m ; 0.007522799 ; 0.00481459 ; 0.008875605 ; 0.004390184 ; 0.01049763 ; 0.004389867 ; 0.008156781 ; 0.005404116
Xe136 ; 0.0347916 ; 0.0111333 ; 0.03000031 ; 0.00688659 ; 0.03295161 ; 0.006886079 ; 0.02227279 ; 0.005137667
Xe137 ; 0.0368389 ; 0.00147356 ; 0.03658317 ; 0.002191067 ; 0.03609683 ; 0.002190911 ; 0.02308126 ; 0.002208348
Xe138 ; 0.0392568 ; 0.00109919 ; 0.03699028 ; 0.00141008 ; 0.03676867 ; 0.001409984 ; 0.01720222 ; 4.779614E-4
Xe139 ; 0.0279192 ; 0.00111677 ; 0.0288525 ; 0.005772831 ; 0.02617941 ; 0.005772424 ; 0.01175099 ; 0.003002099
Xe140 ; 0.0154047 ; 4.31332E-4 ; 0.01575406 ; 0.004590828 ; 0.01379152 ; 0.004590507 ; 0.005199038 ; 0.002440631
Xe141 ; 0.00473384 ; 1.89354E-4 ; 0.004648348 ; 0.002908082 ; 0.003804366 ; 0.002907883 ; 0.001316771 ; 7.384667E-4
Xe142 ; 0.00140974 ; 1.12779E-4 ; 9.567825E-4 ; 6.153993E-4 ; 9.026493E-4 ; 6.153576E-4 ; 2.322134E-4 ; 1.444741E-4
Xe143 ; 5.88167E-5 ; 3.76427E-5 ; 5.897919E-5 ; 3.777216E-5 ; 5.875496E-5 ; 3.776962E-5 ; 1.636549E-5 ; 1.044904E-5
Xe143m ; 5.88167E-5 ; 3.76427E-5 ; 5.897821E-5 ; 3.777215E-5 ; 5.875288E-5 ; 3.776961E-5 ; 1.636933E-5 ; 1.044904E-5
Xe144 ; 7.423889E-6 ; 4.75129E-6 ; 9.068084E-6 ; 5.80416E-6 ; 9.061643E-6 ; 5.803769E-6 ; 3.37703E-6 ; 2.160437E-6
Xe145 ; 5.66966E-7 ; 3.62858E-7 ; 3.579569E-7 ; 2.290931E-7 ; 3.579232E-7 ; 2.290777E-7 ; 2.023331E-7 ; 1.294914E-7
Xe146 ; 1.52992E-8 ; 9.791489E-9 ; 9.458961E-9 ; 6.053736E-9 ; 9.458317E-9 ; 6.053328E-9 ; 7.818383E-9 ; 5.003762E-9
Xe147 ; 2.45598E-11 ; 1.57183E-11 ; 2.51725E-11 ; 1.61104E-11 ; 2.51708E-11 ; 1.61093E-11 ; 5.47018E-10 ; 3.50092E-10
Xe148 ; 9.08989E-13 ; 5.81753E-13 ; 1.46989E-12 ; 9.40734E-13 ; 1.4698E-12 ; 9.4067E-13 ; 4.19987E-12 ; 2.68792E-12
Xe150 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Cs127 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.2329E-12 ; 7.89055E-13
Cs129 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 8.53005E-10 ; 5.45923E-10
Cs131 ; 2.61997E-11 ; 1.67678E-11 ; 2.13985E-11 ; 1.36951E-11 ; 2.13971E-11 ; 1.36942E-11 ; 3.538096E-7 ; 2.264523E-7
Cs132 ; 2.97996E-9 ; 1.90718E-9 ; 2.599816E-9 ; 1.663885E-9 ; 2.599642E-9 ; 1.663773E-9 ; 5.929008E-6 ; 3.797726E-6
Cs133 ; 2.03997E-7 ; 1.30558E-7 ; 2.169855E-7 ; 1.388709E-7 ; 2.16974E-7 ; 1.388616E-7 ; 5.723842E-5 ; 3.681586E-5
Cs134 ; 3.34996E-6 ; 2.14397E-6 ; 3.314906E-6 ; 2.121452E-6 ; 3.315255E-6 ; 2.121309E-6 ; 2.157161E-4 ; 1.416423E-4
Cs134m ; 3.34996E-6 ; 2.14397E-6 ; 3.314906E-6 ; 2.121452E-6 ; 3.315255E-6 ; 2.121309E-6 ; 2.157161E-4 ; 1.416423E-4
Cs135 ; 6.30192E-5 ; 4.03323E-5 ; 6.263444E-5 ; 4.005757E-5 ; 6.282938E-5 ; 4.005488E-5 ; 8.718738E-4 ; 6.164252E-4
Cs135m ; 6.30192E-5 ; 4.03323E-5 ; 6.263444E-5 ; 4.005757E-5 ; 6.282938E-5 ; 4.005488E-5 ; 8.718738E-4 ; 6.164252E-4
Cs136 ; 4.87174E-4 ; 3.11791E-4 ; 6.1816E-4 ; 3.937066E-4 ; 6.314397E-4 ; 3.9368E-4 ; 0.002679913 ; 0.002358003
Cs136m ; 4.87174E-4 ; 3.11791E-4 ; 6.1816E-4 ; 3.937066E-4 ; 6.314397E-4 ; 3.9368E-4 ; 0.002679913 ; 0.002358003
Cs137 ; 0.00597316 ; 9.557049E-4 ; 0.01007012 ; 0.001493905 ; 0.01010148 ; 0.001493804 ; 0.01749298 ; 0.002885607
Cs138 ; 0.00308147 ; 4.93036E-4 ; 0.006825079 ; 0.001064524 ; 0.006787517 ; 0.001064452 ; 0.01475031 ; 0.002906737
Cs138m ; 0.00592913 ; 0.00379464 ; 0.006793592 ; 0.001931706 ; 0.006199492 ; 0.001931555 ; 0.01245153 ; 0.002706294
Cs139 ; 0.0232414 ; 0.00534553 ; 0.02295792 ; 0.005702055 ; 0.02496778 ; 0.005701655 ; 0.02623416 ; 0.004580084
Cs140 ; 0.0227658 ; 0.00364254 ; 0.0273244 ; 0.005853928 ; 0.02699139 ; 0.005853534 ; 0.02204085 ; 0.003955166
Cs141 ; 0.028671 ; 0.00458736 ; 0.02600423 ; 0.004594861 ; 0.02454658 ; 0.004594543 ; 0.01479556 ; 0.003290236
Cs142 ; 0.0139661 ; 0.0032122 ; 0.01254526 ; 0.003214429 ; 0.01133458 ; 0.003214207 ; 0.007604645 ; 0.002959142
Cs143 ; 0.00679798 ; 0.00156353 ; 0.005288673 ; 0.003316766 ; 0.004234008 ; 0.003316538 ; 0.00203938 ; 0.001075873
Cs144 ; 0.00157665 ; 5.04528E-4 ; 0.001133002 ; 7.267952E-4 ; 0.001077225 ; 7.267468E-4 ; 4.314377E-4 ; 2.668308E-4
Cs145 ; 2.79727E-4 ; 1.79025E-4 ; 1.748393E-4 ; 1.120466E-4 ; 1.733899E-4 ; 1.12039E-4 ; 6.022489E-5 ; 3.836793E-5
Cs146 ; 2.12697E-5 ; 1.36126E-5 ; 1.327725E-5 ; 8.498598E-6 ; 1.326903E-5 ; 8.498026E-6 ; 5.736741E-6 ; 3.669424E-6
Cs147 ; 3.44845E-7 ; 2.20701E-7 ; 3.269392E-7 ; 2.092423E-7 ; 3.269128E-7 ; 2.092282E-7 ; 5.951516E-7 ; 3.808921E-7
Cs148 ; 1.50998E-8 ; 9.663879E-9 ; 2.319839E-8 ; 1.484693E-8 ; 2.319681E-8 ; 1.484593E-8 ; 1.934549E-8 ; 1.23811E-8
Cs149 ; 1.0429E-10 ; 6.67456E-11 ; 1.14539E-10 ; 7.3305E-11 ; 1.14531E-10 ; 7.33001E-11 ; 5.55299E-10 ; 3.55392E-10
Cs150 ; 6.33992E-12 ; 4.05755E-12 ; 5.57961E-12 ; 3.57096E-12 ; 5.57924E-12 ; 3.57072E-12 ; 1.43337E-11 ; 9.17356E-12
Cs151 ; 3.33341E-13 ; 2.13338E-13 ; 3.0829E-13 ; 1.97306E-13 ; 3.08269E-13 ; 1.97293E-13 ;  ; 
Ba129 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.9139E-14 ; 3.7849E-14
Ba131 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.31309E-10 ; 8.40375E-11
Ba132 ; 5.93993E-14 ; 3.80155E-14 ; 5.33963E-14 ; 3.41737E-14 ; 5.33928E-14 ; 3.41714E-14 ; 5.282411E-9 ; 3.380747E-9
Ba133 ; 1.25998E-11 ; 8.0639E-12 ; 1.49989E-11 ; 9.59933E-12 ; 1.49979E-11 ; 9.59868E-12 ; 1.272972E-7 ; 8.147153E-8
Ba134 ; 2.01998E-9 ; 1.29278E-9 ; 2.099852E-9 ; 1.343912E-9 ; 2.09971E-9 ; 1.34382E-9 ; 2.414774E-6 ; 1.546034E-6
Ba135 ; 6.09992E-8 ; 3.90395E-8 ; 6.34957E-8 ; 4.06372E-8 ; 6.349174E-8 ; 4.063447E-8 ; 1.272227E-5 ; 8.156772E-6
Ba135m ; 6.09992E-8 ; 3.90395E-8 ; 6.34957E-8 ; 4.06372E-8 ; 6.349174E-8 ; 4.063447E-8 ; 1.272227E-5 ; 8.156772E-6
Ba136 ; 2.46997E-6 ; 1.58078E-6 ; 2.364909E-6 ; 1.513492E-6 ; 2.365104E-6 ; 1.51339E-6 ; 1.103954E-4 ; 7.158724E-5
Ba136m ; 2.46997E-6 ; 1.58078E-6 ; 2.364909E-6 ; 1.513492E-6 ; 2.365104E-6 ; 1.51339E-6 ; 1.103954E-4 ; 7.158724E-5
Ba137 ; 1.84798E-5 ; 1.18271E-5 ; 1.432093E-5 ; 9.164143E-6 ; 1.432679E-5 ; 9.163525E-6 ; 1.667563E-4 ; 1.067152E-4
Ba137m ; 4.52294E-5 ; 2.89468E-5 ; 4.077316E-5 ; 2.608408E-5 ; 4.082567E-5 ; 2.608232E-5 ; 7.594292E-4 ; 4.844739E-4
Ba138 ; 5.25854E-4 ; 3.36546E-4 ; 4.90111E-4 ; 3.122887E-4 ; 4.937723E-4 ; 3.122676E-4 ; 0.003407088 ; 0.001788604
Ba139 ; 0.00226309 ; 0.00144838 ; 0.002435898 ; 0.001512158 ; 0.002686453 ; 0.001512056 ; 0.007015374 ; 0.004170831
Ba140 ; 0.0148015 ; 0.00340435 ; 0.009519253 ; 0.005012418 ; 0.01174068 ; 0.005012063 ; 0.0132991 ; 0.003660566
Ba141 ; 0.0182787 ; 0.0042041 ; 0.0200019 ; 0.004023 ; 0.02099503 ; 0.004022722 ; 0.02128837 ; 0.003667948
Ba142 ; 0.0307694 ; 0.0049231 ; 0.03105965 ; 0.003315347 ; 0.03095683 ; 0.003315117 ; 0.02027834 ; 0.003671252
Ba143 ; 0.0288622 ; 0.00663831 ; 0.02898332 ; 0.005263602 ; 0.02745292 ; 0.00526324 ; 0.01487086 ; 0.002857606
Ba144 ; 0.0215649 ; 0.00690077 ; 0.0203793 ; 0.00368924 ; 0.01880166 ; 0.003688982 ; 0.009020832 ; 0.00337195
Ba145 ; 0.008029139 ; 0.00256933 ; 0.00770784 ; 0.003925739 ; 0.006408629 ; 0.003925466 ; 0.002710095 ; 0.001350178
Ba146 ; 0.00237585 ; 0.00152054 ; 0.002211275 ; 0.001390968 ; 0.00214438 ; 0.001390875 ; 5.271304E-4 ; 3.166405E-4
Ba147 ; 3.52401E-4 ; 2.25537E-4 ; 3.410768E-4 ; 2.18365E-4 ; 3.39298E-4 ; 2.183503E-4 ; 9.662096E-5 ; 6.122007E-5
Ba148 ; 2.64297E-5 ; 1.6915E-5 ; 4.024812E-5 ; 2.577045E-5 ; 4.020852E-5 ; 2.576872E-5 ; 1.003781E-5 ; 6.415072E-6
Ba149 ; 2.16987E-6 ; 1.38872E-6 ; 2.409643E-6 ; 1.54222E-6 ; 2.40925E-6 ; 1.542117E-6 ; 7.683399E-7 ; 4.916804E-7
Ba150 ; 1.19999E-7 ; 7.679909E-8 ; 1.109921E-7 ; 7.103517E-8 ; 1.10984E-7 ; 7.10304E-8 ; 4.660984E-8 ; 2.983012E-8
Ba151 ; 6.935539E-9 ; 4.43874E-9 ; 6.485915E-9 ; 4.150986E-9 ; 6.485476E-9 ; 4.150706E-9 ; 1.270226E-9 ; 8.12944E-10
Ba152 ; 5.35993E-11 ; 3.43036E-11 ; 4.10972E-11 ; 2.63022E-11 ; 4.10944E-11 ; 2.63004E-11 ; 3.60848E-11 ; 2.30943E-11
Ba153 ; 6.0603E-13 ; 3.87859E-13 ; 4.85763E-13 ; 3.10888E-13 ; 4.8573E-13 ; 3.10867E-13 ;  ; 
Ba154 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
La133 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.17747E-11 ; 2.03358E-11
La135 ; 3.85995E-12 ; 2.47037E-12 ; 3.85973E-12 ; 2.47023E-12 ; 3.85947E-12 ; 2.47007E-12 ; 3.989348E-8 ; 2.553201E-8
La137 ; 2.81997E-8 ; 1.80478E-8 ; 2.179849E-8 ; 1.395109E-8 ; 2.179705E-8 ; 1.395015E-8 ; 8.567161E-6 ; 5.484889E-6
La138 ; 6.15992E-7 ; 3.94235E-7 ; 5.389661E-7 ; 3.449364E-7 ; 5.389425E-7 ; 3.449133E-7 ; 6.298594E-5 ; 4.027928E-5
La139 ; 1.02899E-5 ; 6.58552E-6 ; 9.510597E-6 ; 6.085975E-6 ; 9.516483E-6 ; 6.085566E-6 ; 3.581675E-4 ; 2.33589E-4
La140 ; 1.01969E-4 ; 6.526E-5 ; 9.87869E-5 ; 6.316239E-5 ; 9.931235E-5 ; 6.315815E-5 ; 0.001312404 ; 8.962832E-4
La141 ; 7.213009E-4 ; 4.61633E-4 ; 6.936044E-4 ; 4.40372E-4 ; 7.162787E-4 ; 4.403423E-4 ; 0.004040801 ; 0.002451101
La142 ; 0.00299311 ; 0.00191559 ; 0.002769462 ; 0.001678724 ; 0.002965814 ; 0.00167861 ; 0.008530937 ; 0.003192082
La143 ; 0.008151499 ; 0.00521696 ; 0.00870946 ; 0.004680395 ; 0.01019041 ; 0.004680071 ; 0.01396934 ; 0.002874018
La144 ; 0.0130925 ; 0.00418959 ; 0.01371317 ; 0.003607911 ; 0.01430887 ; 0.003607664 ; 0.01574269 ; 0.003537669
La145 ; 0.0169683 ; 0.00542987 ; 0.01690895 ; 0.004013718 ; 0.01746447 ; 0.004013446 ; 0.0128623 ; 0.002859018
La146 ; 0.00580673 ; 0.00371631 ; 0.005574049 ; 0.002830049 ; 0.006044213 ; 0.00282986 ; 0.003469429 ; 0.001709674
La146m ; 0.00580673 ; 0.00371631 ; 0.005574049 ; 0.002830049 ; 0.006044213 ; 0.00282986 ; 0.003469429 ; 0.001709674
La147 ; 0.00610574 ; 0.00390768 ; 0.005794712 ; 0.00231855 ; 0.006229394 ; 0.002318398 ; 0.002918621 ; 0.001559692
La148 ; 0.00117054 ; 7.491429E-4 ; 0.001702828 ; 0.001061384 ; 0.001718783 ; 0.001061314 ; 6.594288E-4 ; 3.95199E-4
La149 ; 3.63336E-4 ; 2.32535E-4 ; 3.886763E-4 ; 2.490884E-4 ; 3.868726E-4 ; 2.490716E-4 ; 1.164058E-4 ; 7.356318E-5
La150 ; 5.21194E-5 ; 3.33564E-5 ; 4.87912E-5 ; 3.124172E-5 ; 4.873139E-5 ; 3.123962E-5 ; 1.712728E-5 ; 1.094407E-5
