Product , Fast (500 keV) 
Product ,  
Product , Yield 
Sm163 ,0.00000228
Sm164 ,0.000000268
Sm165 ,0.0000000141
Sm166 ,5.18987E-10
Sm167 ,1.19996E-11
Sm168 ,1.56996E-13
Sm169 ,5.44299E-16
Sm170 ,0
Sm171 ,3.20181E-19
Eu147 ,0
Eu149 ,0
Eu151 ,1.83E-13
Eu152 ,4.14667E-12
Eu152m ,4.14667E-12
Eu152n ,4.14667E-12
Eu153 ,6.06E-10
Eu154 ,0.0000000063
Eu154m ,0.0000000063
Eu155 ,0.000000272
Eu156 ,0.00000251
Eu157 ,0.00001415
Eu158 ,0.00004179
Eu159 ,0.00008936
Eu160 ,0.00011393
Eu161 ,0.00012154
Eu162 ,0.0000628
Eu163 ,0.00002225
Eu164 ,0.00000643
Eu165 ,0.00000121
Eu166 ,0.000000115
Eu167 ,0.0000000102
Eu168 ,3.71E-10
Eu169 ,1.19995E-11
Eu170 ,1.35E-13
Eu171 ,7.05863E-15
Eu172 ,4.46395E-18
Gd147 ,0
Gd149 ,0
Gd151 ,0
Gd152 ,0
Gd153 ,0
Gd154 ,8.23E-13
Gd155 ,5.22E-11
Gd156 ,0.00000000194
Gd157 ,0.0000000303
Gd158 ,0.000000327
Gd159 ,0.00000183
Gd160 ,0.00000817
Gd161 ,0.0000209
Gd162 ,0.00003344
Gd163 ,0.00002631
Gd164 ,0.00002341
Gd165 ,0.00000999
Gd166 ,0.00000307
Gd167 ,0.000000676
Gd168 ,0.0000000897
Gd169 ,0.00000000783
Gd170 ,3.25E-10
Gd171 ,9.76294E-12
Gd172 ,1.75996E-13
Tb151 ,0
Tb153 ,0
Tb155 ,0
Tb156 ,2.53E-14
Tb156m ,0
Tb157 ,1.73E-12
Tb158 ,4.66E-11
Tb158m ,4.6E-12
Tb159 ,0.00000000112
Tb160 ,0.0000000137
Tb161 ,0.00000013
Tb162 ,0.000000262
Tb162m ,0.000000262
Tb163 ,0.00000142
Tb164 ,0.00000297
Tb165 ,0.00000398
Tb166 ,0.00000264
Tb167 ,0.0000018
Tb168 ,0.000000551
Tb169 ,0.000000162
Tb170 ,0.0000000166
Tb171 ,0.00000000183
Tb172 ,8.95E-11
Dy155 ,0
Dy156 ,0
Dy157 ,0
Dy158 ,0
Dy159 ,4.64E-14
Dy160 ,2.25E-12
Dy161 ,6.06E-11
Dy162 ,9.13E-10
Dy163 ,0.00000000674
Dy164 ,0.000000052
Dy165 ,0.000000156
Dy165m ,0.0000000213
Dy166 ,0.000000387
Dy167 ,0.000000612
Dy168 ,0.000000582
Dy169 ,0.000000378
Dy170 ,0.000000118
Dy171 ,0.0000000305
Dy172 ,0.00000000512
Ho159 ,0
Ho159m ,0
Ho161 ,0
Ho161m ,0
Ho162 ,0
Ho162m ,2.2E-14
Ho163 ,7.73E-13
Ho163m ,1.05E-13
Ho164 ,5.15E-12
Ho164m ,1.39E-11
Ho165 ,2.5E-10
Ho166 ,3.86E-10
Ho166m ,0.00000000104
Ho167 ,0.00000000822
Ho168 ,0.0000000196
Ho169 ,0.0000000423
Ho170 ,0.0000000147
Ho170m ,0.0000000147
Ho171 ,0.0000000234
Ho172 ,0.00000000871
Er161 ,0
Er162 ,0
Er163 ,0
Er164 ,0
Er165 ,2.46E-14
Er166 ,5.36E-13
Er167 ,7.6E-12
Er167m ,1.04E-12
Er168 ,7.86E-11
Er169 ,4.53E-10
Er170 ,0.0000000011
Er171 ,0.00000000216
Er172 ,0.00000000262
Tm165 ,0
Tm166 ,0
Tm167 ,0
Tm168 ,0
Tm169 ,1.39E-13
Tm170 ,9.06E-13
Tm171 ,6.74E-12
Tm172 ,2.16E-11
Yb166 ,0
Yb167 ,0
Yb168 ,0
Yb169 ,0
Yb169m ,0
Yb170 ,0
Yb171 ,0
Yb172 ,1.9E-14
Lu169 ,0
Lu169m ,0
Lu171 ,0
Lu171m ,0
Lu172 ,0
Lu172m ,0
Hf171 ,0
Hf172 ,0
