Product ;  ; 
Product ;  ; 
Product ; Yield ; Error
Pd106 ; 2.14976E-9 ; 1.37584E-9
Pd107 ; 6.42927E-9 ; 4.11473E-9
Pd107m ; 2.41973E-8 ; 1.54862E-8
Pd108 ; 3.61959E-7 ; 2.31654E-7
Pd109 ; 7.59914E-7 ; 4.86345E-7
Pd109m ; 2.85968E-6 ; 1.83019E-6
Pd110 ; 2.32974E-5 ; 1.49103E-5
Pd111 ; 2.6067E-5 ; 1.66829E-5
Pd111m ; 9.80489E-5 ; 6.27513E-5
Pd112 ; 4.75426E-4 ; 3.04273E-4
Pd113 ; 0.00147909 ; 9.46619E-4
Pd114 ; 0.00304743 ; 0.00195036
Pd115 ; 0.00322128 ; 0.00206162
Pd116 ; 0.00596971 ; 0.00382062
Pd117 ; 0.00563896 ; 0.00360894
Pd118 ; 0.00407252 ; 0.00260641
Pd119 ; 0.00218785 ; 0.00140023
Pd120 ; 9.08257E-4 ; 5.81285E-4
Pd121 ; 2.6786E-4 ; 1.7143E-4
Pd122 ; 6.04332E-5 ; 3.86772E-5
Pd123 ; 9.53892E-6 ; 6.10491E-6
Pd124 ; 1.11987E-6 ; 7.16719E-7
Pd125 ; 8.78531E-8 ; 5.6226E-8
Pd126 ; 6.78923E-9 ; 4.34511E-9
Pd127 ; 3.91384E-10 ; 2.50486E-10
Pd128 ; 5.74935E-11 ; 3.67958E-11
Pd130 ; 3.95955E-14 ; 2.53411E-14
Ag103 ; 0.0 ; 0.0
Ag105 ; 0.0 ; 0.0
Ag105m ; 0.0 ; 0.0
Ag106 ; 2.58971E-14 ; 1.65741E-14
Ag106m ; 1.17987E-13 ; 7.55114E-14
Ag107 ; 3.91956E-13 ; 2.50852E-13
Ag107m ; 4.50949E-12 ; 2.88607E-12
Ag108 ; 6.89922E-11 ; 4.4155E-11
Ag108m ; 6.89922E-11 ; 4.4155E-11
Ag109 ; 1.64981E-9 ; 1.05588E-9
Ag109m ; 1.64981E-9 ; 1.05588E-9
Ag110 ; 9.07897E-9 ; 5.81054E-9
Ag110m ; 4.13953E-8 ; 2.6493E-8
Ag111 ; 5.10942E-8 ; 3.27003E-8
Ag111m ; 5.87933E-7 ; 3.76277E-7
Ag112 ; 6.1393E-6 ; 3.92915E-6
Ag113 ; 3.32962E-6 ; 2.13096E-6
Ag113m ; 3.82957E-5 ; 2.45092E-5
Ag114 ; 1.95908E-4 ; 1.25381E-4
Ag115 ; 2.28664E-4 ; 1.46345E-4
Ag115m ; 2.28664E-4 ; 1.46345E-4
Ag116 ; 8.97678E-4 ; 5.74514E-4
Ag116m ; 8.97678E-4 ; 5.74514E-4
Ag117 ; 0.00176985 ; 0.0011327
Ag117m ; 0.00176985 ; 0.0011327
Ag118 ; 0.00270491 ; 0.00173114
Ag118m ; 0.00270491 ; 0.00173114
Ag119 ; 0.00617606 ; 0.00395268
Ag120 ; 0.00270529 ; 0.00173139
Ag120m ; 0.00270529 ; 0.00173139
Ag121 ; 0.00350687 ; 0.0022444
Ag122 ; 9.08967E-4 ; 5.81739E-4
Ag122m ; 9.08967E-4 ; 5.81739E-4
Ag123 ; 6.73774E-4 ; 4.31215E-4
Ag124 ; 1.88769E-4 ; 1.20812E-4
Ag125 ; 3.61159E-5 ; 2.31142E-5
Ag126 ; 6.85922E-6 ; 4.3899E-6
Ag127 ; 9.30503E-7 ; 5.95522E-7
Ag128 ; 2.27974E-7 ; 1.45903E-7
Ag129 ; 8.63484E-9 ; 5.5263E-9
Ag130 ; 9.40893E-10 ; 6.02172E-10
Ag131 ; 5.8014E-11 ; 3.7129E-11
Cd105 ; 0.0 ; 0.0
Cd106 ; 0.0 ; 0.0
Cd107 ; 0.0 ; 0.0
Cd108 ; 0.0 ; 0.0
Cd109 ; 2.73969E-13 ; 1.7534E-13
Cd110 ; 9.99887E-12 ; 6.39927E-12
Cd111 ; 4.32951E-11 ; 2.77089E-11
Cd111m ; 2.6597E-10 ; 1.70221E-10
Cd112 ; 1.11987E-9 ; 3.58359E-10
Cd113 ; 1.66981E-8 ; 1.06868E-8
Cd113m ; 1.02988E-7 ; 6.59125E-8
Cd114 ; 1.32985E-6 ; 8.51104E-7
Cd115 ; 1.01988E-6 ; 6.52726E-7
Cd115m ; 0.00399191 ; 0.00127741
Cd116 ; 6.38528E-5 ; 4.08658E-5
Cd117 ; 3.87156E-5 ; 2.4778E-5
Cd117m ; 2.37803E-4 ; 1.52194E-4
Cd118 ; 9.28205E-4 ; 5.94051E-4
Cd119 ; 0.00114072 ; 7.30061E-4
Cd119m ; 0.00114072 ; 7.30061E-4
Cd120 ; 0.00416002 ; 0.00266241
Cd121 ; 0.00276187 ; 0.00176759
Cd121m ; 0.00276187 ; 0.00176759
Cd122 ; 0.00643488 ; 0.00411832
Cd123 ; 0.00527991 ; 0.00337914
Cd124 ; 0.00334863 ; 0.00214312
Cd125 ; 0.00148437 ; 9.49998E-4
Cd126 ; 6.66814E-4 ; 4.26761E-4
Cd127 ; 2.03187E-4 ; 1.3004E-4
Cd128 ; 8.31006E-5 ; 5.31844E-5
Cd129 ; 2.0529E-5 ; 1.31386E-5
Cd130 ; 1.98977E-6 ; 1.27346E-6
Cd131 ; 1.37926E-7 ; 8.82729E-8
Cd132 ; 5.33939E-9 ; 3.41721E-9
Cd133 ; 2.19024E-10 ; 1.40175E-10
Cd134 ; 2.05977E-12 ; 1.31825E-12
Cd136 ; 0.0 ; 0.0
In107 ; 0.0 ; 0.0
In109 ; 0.0 ; 0.0
In111 ; 1.33985E-14 ; 8.57503E-15
In112 ; 8.789E-14 ; 5.62496E-14
In112m ; 7.10919E-13 ; 4.54988E-13
In113 ; 2.85968E-11 ; 1.83019E-11
In113m ; 3.5296E-12 ; 2.25894E-12
In114 ; 1.28985E-10 ; 8.25506E-11
In114m ; 7.30917E-10 ; 4.67787E-10
In115 ; 1.00989E-8 ; 6.46327E-9
In115m ; 1.23986E-9 ; 7.9351E-10
In116 ; 7.73246E-8 ; 4.94877E-8
In116m ; 7.73246E-8 ; 4.94877E-8
In116n ; 7.73246E-8 ; 4.94877E-8
In117 ; 2.05977E-6 ; 1.31825E-6
In117m ; 2.54971E-7 ; 1.63182E-7
In118 ; 1.53483E-5 ; 9.82289E-6
In118m ; 1.35485E-6 ; 8.67102E-7
In118n ; 1.35485E-6 ; 8.67102E-7
In119 ; 9.00398E-5 ; 5.76255E-5
In119m ; 1.11287E-5 ; 7.12239E-6
In120 ; 1.34285E-4 ; 8.59423E-5
In120m ; 1.34285E-4 ; 8.59423E-5
In120n ; 1.34285E-4 ; 8.59423E-5
In121 ; 0.00107393 ; 6.87314E-4
In121m ; 1.32735E-4 ; 8.49504E-5
In122 ; 0.00148857 ; 9.52686E-4
In122m ; 7.44316E-4 ; 4.76362E-4
In122n ; 7.44316E-4 ; 4.76362E-4
In123 ; 0.00470112 ; 0.00300872
In123m ; 5.81034E-4 ; 3.71862E-4
In124 ; 0.00362257 ; 0.00231844
In124m ; 0.00362257 ; 0.00231844
In125 ; 0.00351275 ; 0.00224816
In125m ; 0.00351275 ; 0.00224816
In126 ; 0.00352065 ; 0.00225322
In126m ; 0.00352065 ; 0.00225322
In127 ; 0.00229314 ; 0.00146761
In127m ; 0.00229314 ; 0.00146761
In128 ; 0.00152718 ; 9.77393E-4
In128m ; 0.00152718 ; 9.77393E-4
In129 ; 8.13158E-4 ; 5.20421E-4
In129m ; 8.13158E-4 ; 5.20421E-4
In130 ; 1.32152E-4 ; 8.45771E-5
In130m ; 1.32152E-4 ; 8.45771E-5
In130n ; 1.32152E-4 ; 8.45771E-5
In131 ; 3.58109E-5 ; 2.2919E-5
In131m ; 3.58109E-5 ; 2.2919E-5
In132 ; 7.52915E-6 ; 4.81865E-6
In133 ; 5.20722E-7 ; 3.33262E-7
In134 ; 2.24975E-8 ; 1.43984E-8
In135 ; 7.10462E-10 ; 4.54695E-10
In136 ; 1.32985E-11 ; 8.51104E-12
Sn111 ; 0.0 ; 0.0
Sn112 ; 0.0 ; 0.0
Sn113 ; 0.0 ; 0.0
Sn113m ; 0.0 ; 0.0
Sn114 ; 4.96944E-14 ; 3.18044E-14
Sn115 ; 1.59982E-12 ; 1.02388E-12
Sn116 ; 7.82911E-11 ; 5.01063E-11
Sn117 ; 9.24895E-10 ; 5.91933E-10
Sn117m ; 9.24895E-10 ; 5.91933E-10
Sn118 ; 3.47961E-8 ; 2.22695E-8
Sn119 ; 6.48926E-8 ; 4.15313E-8
Sn119m ; 3.98955E-7 ; 2.55331E-7
Sn120 ; 4.23952E-6 ; 2.71329E-6
Sn121 ; 5.2894E-6 ; 3.38522E-6
Sn121m ; 2.40973E-5 ; 1.54223E-5
Sn122 ; 1.67991E-4 ; 1.07514E-4
Sn123 ; 5.53227E-4 ; 3.54065E-4
Sn123m ; 1.21436E-4 ; 7.77192E-5
Sn124 ; 0.00204822 ; 0.00131086
Sn125 ; 0.00494631 ; 0.00158282
Sn125m ; 7.77852E-4 ; 4.97825E-4
Sn126 ; 0.00929389 ; 0.00297404
Sn127 ; 0.0101894 ; 0.00326062
Sn127m ; 0.00223671 ; 0.00143149
Sn128 ; 0.00683895 ; 0.00437693
Sn128m ; 0.00683895 ; 0.00437693
Sn129 ; 0.0116209 ; 0.00371867
Sn129m ; 0.00254885 ; 0.00163126
Sn130 ; 0.00409792 ; 0.00262267
Sn130m ; 0.00409792 ; 0.00262267
Sn131 ; 0.00184263 ; 0.00117928
Sn131m ; 0.00184263 ; 0.00117928
Sn132 ; 0.00101042 ; 6.46666E-4
Sn133 ; 1.90178E-4 ; 1.21714E-4
Sn134 ; 2.22275E-5 ; 1.42256E-5
Sn135 ; 1.6891E-6 ; 1.08102E-6
Sn136 ; 9.16896E-8 ; 5.86813E-8
Sn137 ; 3.15964E-9 ; 2.02217E-9
Sn138 ; 1.07988E-10 ; 6.91122E-11
Sb113 ; 0.0 ; 0.0
Sb115 ; 0.0 ; 0.0
Sb117 ; 1.32985E-13 ; 8.51104E-14
Sb118 ; 1.58982E-12 ; 1.01748E-12
Sb118m ; 4.52949E-12 ; 2.89887E-12
Sb119 ; 1.98977E-10 ; 1.27346E-10
Sb120 ; 1.11987E-9 ; 7.16719E-10
Sb120m ; 3.18964E-9 ; 2.04137E-9
Sb121 ; 7.15919E-8 ; 4.58188E-8
Sb122 ; 2.97966E-7 ; 1.90698E-7
Sb122m ; 6.95921E-7 ; 4.4539E-7
Sb123 ; 9.55892E-6 ; 6.11771E-6
Sb124 ; 2.27174E-5 ; 1.45392E-5
Sb124m ; 2.27174E-5 ; 1.45392E-5
Sb124n ; 2.27174E-5 ; 1.45392E-5
Sb125 ; 3.30373E-4 ; 2.11438E-4
Sb126 ; 9.01548E-4 ; 5.76991E-4
Sb126m ; 3.40056E-4 ; 2.17636E-4
Sb126n ; 3.40056E-4 ; 2.17636E-4
Sb127 ; 0.00440571 ; 0.00281965
Sb128 ; 0.00412608 ; 0.00264069
Sb128m ; 0.00309399 ; 0.00198015
Sb129 ; 0.0156872 ; 0.00360807
Sb130 ; 0.0116621 ; 0.00373188
Sb130m ; 0.00879769 ; 0.00563052
Sb131 ; 0.0214981 ; 0.00687939
Sb132 ; 0.00562512 ; 0.00360008
Sb132m ; 0.00879827 ; 0.00563089
Sb133 ; 0.00698851 ; 0.00447265
Sb134 ; 0.00105623 ; 6.75987E-4
Sb134m ; 0.00105623 ; 6.75987E-4
Sb135 ; 4.14583E-4 ; 2.65333E-4
Sb136 ; 5.75835E-5 ; 3.68534E-5
Sb137 ; 5.14942E-6 ; 3.29563E-6
Sb138 ; 4.3695E-7 ; 2.79648E-7
Sb139 ; 2.40973E-8 ; 1.54223E-8
Sb140 ; 4.62431E-10 ; 2.95956E-10
Sb141 ; 4.97621E-11 ; 3.18477E-11
Te115 ; 0.0 ; 0.0
Te117 ; 0.0 ; 0.0
Te118 ; 0.0 ; 0.0
Te119 ; 0.0 ; 0.0
Te120 ; 3.94955E-13 ; 2.52771E-13
Te121 ; 8.04909E-12 ; 5.15142E-12
Te121m ; 8.04909E-12 ; 5.15142E-12
Te122 ; 5.55937E-10 ; 3.558E-10
Te123 ; 1.84979E-9 ; 1.18387E-9
Te123m ; 1.13987E-8 ; 7.29517E-9
Te124 ; 2.30974E-7 ; 1.47823E-7
Te125 ; 3.77957E-7 ; 2.41893E-7
Te125m ; 2.31974E-6 ; 1.48463E-6
Te126 ; 3.07665E-5 ; 1.96906E-5
Te127 ; 3.32462E-5 ; 2.12776E-5
Te127m ; 1.51473E-4 ; 9.69426E-5
Te128 ; 4.96744E-4 ; 3.17916E-4
Te129 ; 4.00915E-4 ; 2.56585E-4
Te129m ; 0.00182638 ; 0.00116889
Te130 ; 0.00668176 ; 0.00427633
Te131 ; 0.00291557 ; 0.00186596
Te131m ; 0.0116438 ; 0.00372601
Te132 ; 0.0254559 ; 0.00407295
Te133 ; 0.00536642 ; 0.00343451
Te133m ; 0.0244472 ; 0.0078231
Te134 ; 0.0218108 ; 0.00697945
Te135 ; 0.0104418 ; 0.00334137
Te136 ; 0.00355007 ; 0.00227204
Te137 ; 7.9294E-4 ; 5.07482E-4
Te138 ; 1.63491E-4 ; 1.04635E-4
Te139 ; 2.20975E-5 ; 1.41424E-5
Te140 ; 1.09941E-6 ; 7.03624E-7
Te141 ; 1.18308E-7 ; 7.57168E-8
Te142 ; 5.52937E-9 ; 3.5388E-9
Te143 ; 3.30388E-10 ; 2.11448E-10
I121 ; 0.0 ; 0.0
I123 ; 1.65981E-12 ; 1.06228E-12
I125 ; 2.10976E-9 ; 1.35025E-9
I126 ; 5.91933E-8 ; 3.78837E-8
I127 ; 8.07908E-7 ; 5.17061E-7
I128 ; 3.61959E-6 ; 2.31654E-6
I129 ; 3.5346E-5 ; 2.26214E-5
I130 ; 2.12876E-4 ; 1.36241E-4
I130m ; 4.67247E-5 ; 2.99038E-5
I131 ; 0.00120157 ; 7.69007E-4
I132 ; 0.00389868 ; 0.00249516
I132m ; 0.00389868 ; 0.00249516
I133 ; 0.00828325 ; 0.00530128
I133m ; 0.00828325 ; 0.00530128
I134 ; 0.0109258 ; 0.00349627
I134m ; 0.0173374 ; 0.00398761
I135 ; 0.0313418 ; 0.00501469
I136 ; 0.0122533 ; 0.00392105
I136m ; 0.0122428 ; 0.00391771
I137 ; 0.0128895 ; 0.00412463
I138 ; 0.00510956 ; 0.00327012
I139 ; 0.0019607 ; 0.00125485
I140 ; 2.34403E-4 ; 1.50018E-4
I141 ; 2.63586E-5 ; 1.68695E-5
I142 ; 7.25918E-6 ; 4.64587E-6
I143 ; 7.85485E-7 ; 5.02711E-7
I144 ; 7.68476E-9 ; 4.91824E-9
I145 ; 5.92752E-10 ; 3.79361E-10
I146 ; 2.55178E-11 ; 1.63314E-11
Xe124 ; 0.0 ; 0.0
Xe125 ; 7.39916E-14 ; 4.73546E-14
Xe125m ; 7.39916E-14 ; 4.73546E-14
Xe126 ; 1.03988E-11 ; 6.65525E-12
Xe127 ; 1.65481E-10 ; 1.05908E-10
Xe127m ; 1.65481E-10 ; 1.05908E-10
Xe128 ; 2.50972E-9 ; 1.60622E-9
Xe129 ; 2.74969E-8 ; 1.7598E-8
Xe129m ; 2.74969E-8 ; 1.7598E-8
Xe130 ; 1.02988E-6 ; 6.59125E-7
Xe131 ; 1.98977E-6 ; 1.27346E-6
Xe131m ; 9.08897E-6 ; 5.81694E-6
Xe132 ; 1.63182E-4 ; 1.04436E-4
Xe133 ; 3.01446E-4 ; 1.92925E-4
Xe133m ; 0.0014175 ; 9.072E-4
Xe134 ; 8.59563E-4 ; 5.5012E-4
Xe134m ; 0.00391578 ; 0.0025061
Xe135 ; 0.00454019 ; 7.2643E-4
Xe135m ; 0.00995953 ; 0.00318705
Xe136 ; 0.0217126 ; 0.00694805
Xe137 ; 0.0267851 ; 0.00294636
Xe138 ; 0.0264545 ; 0.00290999
Xe139 ; 0.0187674 ; 0.00206442
Xe140 ; 0.00912556 ; 5.47533E-4
Xe141 ; 0.00260497 ; 2.86547E-4
Xe142 ; 9.08717E-4 ; 5.81579E-4
Xe143 ; 8.75021E-5 ; 5.60014E-5
Xe143m ; 8.75021E-5 ; 5.60014E-5
Xe144 ; 1.82702E-5 ; 1.1693E-5
Xe145 ; 1.40925E-6 ; 9.01918E-7
Xe146 ; 6.06676E-8 ; 3.88273E-8
Xe147 ; 6.0951E-10 ; 3.90086E-10
Xe148 ; 2.6197E-11 ; 1.67661E-11
Xe150 ; 0.0 ; 0.0
Cs127 ; 1.20986E-14 ; 7.74312E-15
Cs129 ; 7.79912E-12 ; 4.99143E-12
Cs131 ; 1.09988E-8 ; 7.0392E-9
Cs132 ; 4.3695E-7 ; 2.79648E-7
Cs133 ; 8.32906E-6 ; 5.3306E-6
Cs134 ; 4.54099E-5 ; 2.90623E-5
Cs134m ; 4.54099E-5 ; 2.90623E-5
Cs135 ; 3.02661E-4 ; 1.93703E-4
Cs135m ; 3.02661E-4 ; 1.93703E-4
Cs136 ; 0.00112988 ; 7.23121E-4
Cs136m ; 0.00112988 ; 7.23121E-4
Cs137 ; 0.00947521 ; 0.00303207
Cs138 ; 0.00665282 ; 0.0042578
Cs138m ; 0.00665282 ; 0.0042578
Cs139 ; 0.02364 ; 0.00756479
Cs140 ; 0.0260372 ; 0.00833192
Cs141 ; 0.021953 ; 0.00702494
Cs142 ; 0.013242 ; 0.00423746
Cs143 ; 0.00565183 ; 0.00361717
Cs144 ; 0.00148041 ; 9.47464E-4
Cs145 ; 2.86618E-4 ; 1.83435E-4
Cs146 ; 3.30663E-5 ; 2.11624E-5
Cs147 ; 1.44909E-6 ; 9.27417E-7
Cs148 ; 1.05988E-7 ; 6.78323E-8
Cs149 ; 1.24856E-9 ; 7.9908E-10
Cs150 ; 5.01943E-11 ; 3.21244E-11
Cs151 ; 5.99475E-12 ; 3.83664E-12
Ba129 ; 0.0 ; 0.0
Ba131 ; 9.82889E-13 ; 6.29049E-13
Ba132 ; 1.07988E-10 ; 6.91122E-11
Ba133 ; 5.76935E-9 ; 3.69238E-9
Ba134 ; 1.70981E-7 ; 1.09428E-7
Ba135 ; 1.48983E-6 ; 9.53492E-7
Ba135m ; 1.48983E-6 ; 9.53492E-7
Ba136 ; 1.40534E-5 ; 8.99418E-6
Ba136m ; 1.40534E-5 ; 8.99418E-6
Ba137 ; 3.86756E-5 ; 2.47524E-5
Ba137m ; 1.7619E-4 ; 1.12762E-4
Ba138 ; 9.91098E-4 ; 6.34303E-4
Ba139 ; 0.00381452 ; 0.00244129
Ba140 ; 0.0095544 ; 0.00429948
Ba141 ; 0.0183916 ; 0.0058853
Ba142 ; 0.0226769 ; 0.00725662
Ba143 ; 0.0212777 ; 0.00680886
Ba144 ; 0.0131656 ; 0.00421301
Ba145 ; 0.00605526 ; 0.00387537
Ba146 ; 0.00178034 ; 0.00113942
Ba147 ; 3.22854E-4 ; 2.06626E-4
Ba148 ; 3.97155E-5 ; 2.54179E-5
Ba149 ; 2.96841E-6 ; 1.89979E-6
Ba150 ; 1.37984E-7 ; 8.831E-8
Ba151 ; 1.42523E-8 ; 9.12148E-9
Ba152 ; 1.13987E-10 ; 7.29517E-11
Ba153 ; 4.24595E-12 ; 2.71741E-12
Ba154 ; 1.95978E-14 ; 1.25426E-14
La133 ; 3.58959E-13 ; 2.29734E-13
La135 ; 1.36984E-9 ; 8.76701E-10
La137 ; 6.61925E-7 ; 4.23632E-7
La138 ; 7.38916E-6 ; 4.72906E-6
La139 ; 6.66125E-5 ; 4.2632E-5
La140 ; 3.33972E-4 ; 2.13742E-4
La141 ; 0.0018618 ; 0.00119155
La142 ; 0.00500781 ; 0.003205
La143 ; 0.0104622 ; 0.00334792
La144 ; 0.014868 ; 0.00475777
La145 ; 0.0154316 ; 0.0049381
La146 ; 0.00541535 ; 0.00346582
La146m ; 0.00541535 ; 0.00346582
La147 ; 0.00483427 ; 0.00309393
La148 ; 0.00149248 ; 9.55188E-4
La149 ; 2.88787E-4 ; 1.84824E-4
La150 ; 3.5566E-5 ; 2.27622E-5
La151 ; 3.17538E-6 ; 2.03224E-6
La152 ; 2.08976E-7 ; 1.33745E-7
La153 ; 1.00946E-8 ; 6.46055E-9
La154 ; 2.59971E-10 ; 1.66381E-10
La155 ; 6.7683E-12 ; 4.33171E-12
Ce135 ; 5.64936E-14 ; 3.61559E-14
Ce137 ; 1.88979E-10 ; 1.20946E-10
Ce138 ; 5.24941E-9 ; 3.35962E-9
Ce139 ; 2.09976E-8 ; 1.34385E-8
Ce139m ; 9.56892E-8 ; 6.12411E-8
Ce140 ; 1.63981E-6 ; 1.04948E-6
Ce141 ; 1.7408E-5 ; 1.11411E-5
Ce142 ; 1.21896E-4 ; 7.80136E-5
Ce143 ; 6.30659E-4 ; 4.03621E-4
Ce144 ; 0.00216257 ; 0.00138405
Ce145 ; 0.00514435 ; 0.00329238
Ce146 ; 0.00849782 ; 0.0054386
Ce147 ; 0.00888512 ; 0.00399831
Ce148 ; 0.006499 ; 0.00415936
Ce149 ; 0.00304946 ; 0.00195166
Ce150 ; 9.36634E-4 ; 5.99446E-4
Ce151 ; 2.15006E-4 ; 1.37604E-4
Ce152 ; 3.62259E-5 ; 2.31846E-5
Ce153 ; 4.57948E-6 ; 2.93087E-6
Ce154 ; 3.09965E-7 ; 1.98378E-7
Ce155 ; 1.60914E-8 ; 1.02985E-8
Ce156 ; 6.38928E-10 ; 4.08914E-10
Ce157 ; 1.66981E-11 ; 1.06868E-11
Ce158 ; 3.17964E-13 ; 2.03497E-13
Ce160 ; 0.0 ; 0.0
Pr139 ; 1.86979E-11 ; 1.19666E-11
Pr140 ; 6.55926E-10 ; 4.19792E-10
Pr141 ; 1.70981E-8 ; 1.09428E-8
Pr142 ; 1.51983E-7 ; 9.7269E-8
Pr142m ; 1.51983E-7 ; 9.7269E-8
Pr143 ; 3.98955E-6 ; 2.55331E-6
Pr144 ; 2.07976E-6 ; 1.33105E-6
Pr144m ; 3.25863E-5 ; 2.08552E-5
Pr145 ; 2.04337E-4 ; 1.30776E-4
Pr146 ; 8.40695E-4 ; 5.38045E-4
Pr147 ; 0.0021286 ; 0.0013623
Pr148 ; 0.00184278 ; 0.00117938
Pr148m ; 0.00184278 ; 0.00117938
Pr149 ; 0.00408504 ; 0.00261442
Pr150 ; 0.00293751 ; 0.00188
Pr151 ; 0.00161502 ; 0.00103361
Pr152 ; 6.56806E-4 ; 4.20356E-4
Pr153 ; 2.05897E-4 ; 1.31774E-4
Pr154 ; 3.5376E-5 ; 2.26406E-5
Pr155 ; 4.53949E-6 ; 2.90527E-6
Pr156 ; 4.62948E-7 ; 2.96286E-7
Pr157 ; 3.05965E-8 ; 1.95818E-8
Pr158 ; 1.44984E-9 ; 9.27895E-10
Pr159 ; 3.73958E-11 ; 2.39333E-11
Pr160 ; 8.46904E-13 ; 5.42019E-13
Pr161 ; 4.49819E-14 ; 2.87884E-14
Nd140 ; 2.32974E-14 ; 1.49103E-14
Nd141 ; 1.52983E-12 ; 9.79089E-13
Nd142 ; 6.98921E-11 ; 4.47309E-11
Nd143 ; 2.38973E-9 ; 1.52943E-9
Nd144 ; 5.51937E-8 ; 3.5324E-8
Nd145 ; 8.33905E-7 ; 5.337E-7
Nd146 ; 9.05897E-6 ; 5.79774E-6
Nd147 ; 5.92833E-5 ; 3.79413E-5
Nd148 ; 2.58451E-4 ; 1.65408E-4
Nd149 ; 6.95041E-4 ; 4.44826E-4
Nd150 ; 0.00119911 ; 7.67433E-4
Nd151 ; 0.0015516 ; 9.93027E-4
Nd152 ; 0.00145035 ; 9.28221E-4
Nd153 ; 0.0010593 ; 6.77952E-4
Nd154 ; 4.34171E-4 ; 2.77869E-4
Nd155 ; 1.30705E-4 ; 8.36513E-5
Nd156 ; 3.26963E-5 ; 2.09256E-5
Nd157 ; 5.2994E-6 ; 3.39162E-6
Nd158 ; 6.11931E-7 ; 3.91636E-7
Nd159 ; 3.95955E-8 ; 2.53411E-8
Nd160 ; 2.22975E-9 ; 1.42704E-9
Nd161 ; 1.06943E-10 ; 6.84435E-11
Nd162 ; 2.6697E-12 ; 1.70861E-12
Nd163 ; 5.55937E-14 ; 3.558E-14
Nd164 ; 0.0 ; 0.0
Pm141 ; 0.0 ; 0.0
Pm143 ; 1.28985E-13 ; 8.25506E-14
Pm144 ; 8.01909E-12 ; 5.13222E-12
Pm145 ; 3.17964E-10 ; 2.03497E-10
Pm146 ; 9.41893E-9 ; 6.02812E-9
Pm147 ; 1.65981E-7 ; 1.06228E-7
Pm148 ; 1.23986E-8 ; 7.9351E-9
Pm148m ; 9.41893E-8 ; 6.02812E-8
Pm149 ; 1.35185E-5 ; 8.65182E-6
Pm150 ; 9.02898E-6 ; 5.77855E-6
Pm151 ; 1.89948E-4 ; 1.21567E-4
Pm152 ; 1.39524E-4 ; 8.92955E-5
Pm152m ; 1.39524E-4 ; 8.92955E-5
Pm152n ; 1.39524E-4 ; 8.92955E-5
Pm153 ; 7.0669E-4 ; 4.52282E-4
Pm154 ; 3.32352E-4 ; 2.12705E-4
Pm154m ; 3.32352E-4 ; 2.12705E-4
Pm155 ; 4.4403E-4 ; 2.84179E-4
Pm156 ; 2.56231E-4 ; 1.63988E-4
Pm157 ; 9.61191E-5 ; 6.15162E-5
Pm158 ; 2.57071E-5 ; 1.64525E-5
Pm159 ; 4.02954E-6 ; 2.57891E-6
Pm160 ; 5.45938E-7 ; 3.494E-7
Pm161 ; 6.42927E-8 ; 4.11473E-8
Pm162 ; 3.95955E-9 ; 2.53411E-9
Pm163 ; 1.99977E-10 ; 1.27985E-10
Pm164 ; 7.27918E-12 ; 4.65867E-12
Pm165 ; 1.67981E-13 ; 1.07508E-13
Pm166 ; 5.42305E-15 ; 3.47075E-15
Sm143 ; 0.0 ; 0.0
Sm143m ; 0.0 ; 0.0
Sm144 ; 0.0 ; 0.0
Sm145 ; 1.07988E-14 ; 6.91122E-15
Sm146 ; 8.849E-13 ; 5.66336E-13
Sm147 ; 4.30951E-11 ; 2.75809E-11
Sm148 ; 1.36984E-9 ; 8.76701E-10
Sm149 ; 2.6597E-8 ; 1.70221E-8
Sm150 ; 3.05965E-7 ; 1.95818E-7
Sm151 ; 2.56971E-6 ; 1.64461E-6
Sm152 ; 1.42384E-5 ; 9.11257E-6
Sm153 ; 5.88933E-5 ; 3.76917E-5
Sm154 ; 1.32035E-4 ; 8.45024E-5
Sm155 ; 1.97188E-4 ; 1.262E-4
Sm156 ; 2.56341E-4 ; 1.64058E-4
Sm157 ; 2.12236E-4 ; 1.35831E-4
Sm158 ; 1.24236E-4 ; 7.9511E-5
Sm159 ; 4.4455E-5 ; 2.84512E-5
Sm160 ; 1.37584E-5 ; 8.8054E-6
Sm161 ; 3.78957E-6 ; 2.42533E-6
Sm162 ; 5.55937E-7 ; 3.558E-7
Sm163 ; 6.63925E-8 ; 4.24912E-8
Sm164 ; 5.93933E-9 ; 3.80117E-9
Sm165 ; 3.38962E-10 ; 2.16935E-10
Sm166 ; 1.28931E-11 ; 8.25159E-12
Sm167 ; 4.46949E-13 ; 2.86048E-13
Sm168 ; 0.0 ; 0.0
Sm169 ; 5.33897E-16 ; 3.41694E-16
Sm170 ; 0.0 ; 0.0
Eu147 ; 0.0 ; 0.0
Eu149 ; 4.68947E-12 ; 3.00126E-12
Eu151 ; 3.38962E-9 ; 2.16935E-9
Eu152 ; 1.64648E-8 ; 1.05375E-8
Eu152m ; 1.64648E-8 ; 1.05375E-8
Eu152n ; 1.64648E-8 ; 1.05375E-8
Eu153 ; 5.02943E-7 ; 3.21884E-7
Eu154 ; 1.50483E-6 ; 9.63091E-7
Eu154m ; 1.50483E-6 ; 9.63091E-7
Eu155 ; 1.06488E-5 ; 6.81523E-6
