Product ;  ; 
Product ;  ; 
Product ; Yield ; Error
Tc102m ; 1.10001E-6 ; 7.04008E-7
Tc103 ; 3.36004E-5 ; 2.15042E-5
Tc104 ; 2.56623E-4 ; 1.64239E-4
Tc105 ; 9.71421E-4 ; 6.21709E-4
Tc106 ; 3.49324E-4 ; 2.23567E-4
Tc107 ; 8.5123E-4 ; 5.44787E-4
Tc108 ; 9.073E-4 ; 5.80672E-4
Tc109 ; 7.88189E-4 ; 5.04441E-4
Tc110 ; 6.23347E-4 ; 3.98942E-4
Tc111 ; 3.41614E-4 ; 2.18633E-4
Tc112 ; 1.17661E-4 ; 7.53033E-5
Tc113 ; 2.78822E-5 ; 1.78446E-5
Tc114 ; 3.44004E-6 ; 2.20163E-6
Tc115 ; 5.59067E-7 ; 3.57803E-7
Tc116 ; 1.23001E-8 ; 7.87209E-9
Tc117 ; 4.39647E-10 ; 2.81374E-10
Tc118 ; 2.90135E-11 ; 1.85686E-11
Tc119 ; 6.62359E-14 ; 4.2391E-14
Tc120 ; 1.50916E-15 ; 9.65859E-16
Ru95 ; 0.0 ; 0.0
Ru96 ; 0.0 ; 0.0
Ru97 ; 0.0 ; 0.0
Ru98 ; 0.0 ; 0.0
Ru99 ; 0.0 ; 0.0
Ru100 ; 2.64003E-14 ; 1.68962E-14
Ru101 ; 3.69004E-12 ; 2.36163E-12
Ru102 ; 3.40004E-10 ; 2.17602E-10
Ru103 ; 1.50002E-8 ; 9.60011E-9
Ru104 ; 4.94006E-7 ; 3.16164E-7
Ru105 ; 5.52006E-6 ; 3.53284E-6
Ru106 ; 1.90002E-8 ; 1.21601E-8
Ru107 ; 2.14002E-7 ; 1.36962E-7
Ru108 ; 1.62002E-6 ; 1.03681E-6
Ru109 ; 2.81503E-6 ; 1.80162E-6
Ru109m ; 2.81503E-6 ; 1.80162E-6
Ru110 ; 1.65042E-4 ; 1.05627E-4
Ru111 ; 2.89283E-4 ; 1.85141E-4
Ru112 ; 4.33795E-4 ; 2.77629E-4
Ru113 ; 2.96153E-4 ; 1.89538E-4
Ru114 ; 1.65872E-4 ; 1.06158E-4
Ru115 ; 5.53511E-5 ; 3.54247E-5
Ru116 ; 9.1901E-6 ; 5.88167E-6
Ru117 ; 1.06957E-6 ; 6.84526E-7
Ru118 ; 9.53721E-8 ; 6.10381E-8
Ru119 ; 4.57999E-9 ; 2.93119E-9
Ru120 ; 1.41E-10 ; 9.02401E-11
Ru121 ; 4.65084E-13 ; 2.97653E-13
Ru122 ; 1.78002E-14 ; 1.13921E-14
Ru123 ; 3.4335E-16 ; 2.19744E-16
Ru124 ; 0.0 ; 0.0
Rh99 ; 0.0 ; 0.0
Rh101 ; 0.0 ; 0.0
Rh101m ; 0.0 ; 0.0
Rh102 ; 0.0 ; 0.0
Rh102m ; 0.0 ; 0.0
Rh103 ; 1.39002E-14 ; 8.8961E-15
Rh103m ; 1.02001E-13 ; 6.52807E-14
Rh104 ; 2.47003E-12 ; 1.58082E-12
Rh104m ; 8.7501E-12 ; 5.60006E-12
Rh105 ; 5.23006E-10 ; 3.34724E-10
Rh105m ; 7.13008E-11 ; 4.56325E-11
Rh106 ; 0.0 ; 0.0
Rh106m ; 0.0 ; 0.0
