Product , High (14 MeV) 
Product ,  
Product , Yield 
Cd133 ,2.07031E-10
Cd134 ,1.76963E-12
Cd136 ,0
In107 ,0
In109 ,0
In111 ,1.08977E-12
In112 ,3.75922E-12
In112m ,3.03937E-11
In113 ,0.00000000100979
In113m ,1.24974E-10
In114 ,0.00000000225953
In114m ,0.0000000127973
In115 ,0.000000173964
In115m ,0.0000000214955
In116 ,0.00000054122
In116m ,0.00000054122
In116n ,0.00000054122
In117 ,0.00000757842
In117m ,0.000000936804
In118 ,0.0000425411
In118m ,0.00000375422
In118n ,0.00000375422
In119 ,0.000183302
In119m ,0.0000226553
In120 ,0.000235144
In120m ,0.000235144
In120n ,0.000235144
In121 ,0.00174766
In121m ,0.000216005
In122 ,0.00203971
In122m ,0.00101982
In122n ,0.00101982
In123 ,0.0059924
In123m ,0.000740635
In124 ,0.00432709
In124m ,0.00432709
In125 ,0.00402268
In125m ,0.00402268
In126 ,0.00339363
In126m ,0.00339363
In127 ,0.00174617
In127m ,0.00174617
In128 ,0.00138306
In128m ,0.00138306
In129 ,0.000514813
In129m ,0.000514813
In130 ,0.0000993226
In130m ,0.0000993226
In130n ,0.0000993226
In131 ,0.0000263845
In131m ,0.0000263845
In132 ,0.00000502895
In133 ,0.000000399709
In134 ,0.0000000175963
In135 ,6.62499E-10
In136 ,1.12976E-11
Sn111 ,0
Sn112 ,0
Sn113 ,3.62424E-14
Sn113m ,3.62424E-14
Sn114 ,2.23953E-12
Sn115 ,6.75859E-11
Sn116 ,0.00000000126973
Sn117 ,0.00000000714851
Sn117m ,0.00000000714851
Sn118 ,0.000000182962
Sn119 ,0.000000226953
Sn119m ,0.00000139971
Sn120 ,0.0000121175
Sn121 ,0.0000133072
Sn121m ,0.0000606373
Sn122 ,0.000330551
Sn123 ,0.000963719
Sn123m ,0.000211546
Sn124 ,0.00319457
Sn125 ,0.00489071
Sn125m ,0.00111645
Sn126 ,0.0110169
Sn127 ,0.0111574
Sn127m ,0.00194878
Sn128 ,0.00566267
Sn128m ,0.00566267
Sn129 ,0.00857875
Sn129m ,0.00188154
Sn130 ,0.00353147
Sn130m ,0.00353147
Sn131 ,0.00152685
Sn131m ,0.00152685
Sn132 ,0.000725069
Sn133 ,0.000149539
Sn134 ,0.0000169365
Sn135 ,0.00000127907
Sn136 ,0.0000000734847
Sn137 ,0.00000000221954
Sn138 ,6.38867E-11
Sn139 ,  
Sb113 ,0
Sb115 ,0
Sb117 ,2.32951E-12
Sb118 ,1.71964E-11
Sb118m ,4.89898E-11
Sb119 ,0.00000000129973
Sb120 ,0.00000000565882
Sb120m ,0.0000000160966
Sb121 ,0.000000302937
Sb122 ,0.000000914809
Sb122m ,0.00000212956
Sb123 ,0.0000246049
Sb124 ,0.0000497096
Sb124m ,0.0000497096
Sb124n ,0.0000497096
Sb125 ,0.000632728
Sb126 ,0.00127433
Sb126m ,0.00048067
Sb126n ,0.00048067
Sb127 ,0.003003
Sb128 ,0.0101688
Sb128m ,0.00402658
Sb129 ,0.0140405
Sb130 ,0.0159889
Sb130m ,0.00904462
Sb131 ,0.0209254
Sb132 ,0.00456483
Sb132m ,0.00713985
Sb133 ,0.0059595
Sb134 ,0.000834601
Sb134m ,0.000834601
Sb135 ,0.000317544
Sb136 ,0.0000466703
Sb137 ,0.00000363924
Sb138 ,0.000000266944
Sb139 ,0.0000000126973
Sb140 ,4.93251E-10
Sb141 ,  
Sb142 ,  
Te115 ,0
Te117 ,0
Te118 ,0
Te119 ,9.98792E-14
Te120 ,3.8192E-12
Te121 ,6.14872E-11
Te121m ,6.14872E-11
Te122 ,0.0000000028694
Te123 ,0.00000000760841
Te123m ,0.0000000467902
Te124 ,0.00000076584
Te125 ,0.00000106978
Te125m ,0.00000655863
Te126 ,0.0000608273
Te127 ,0.0000508194
Te127m ,0.000231522
Te128 ,0.000807681
Te129 ,0.00052527
Te129m ,0.00247257
Te130 ,0.00858194
Te131 ,0.00374447
Te131m ,0.0141809
Te132 ,0.0243178
Te133 ,0.00519021
Te133m ,0.0236444
Te134 ,0.0188121
Te135 ,0.00856049
Te136 ,0.00308309
Te137 ,0.000600985
Te138 ,0.000109457
Te139 ,0.0000128073
Te140 ,0.000000952308
Te141 ,0.0000000165055
Te142 ,0.00000000222953
Te143 ,2.02044E-10
Te144 ,  
I121 ,0
I123 ,1.17975E-11
I125 ,0.00000000926807
I126 ,0.000000176963
I127 ,0.00000169965
I128 ,0.0000081483
I129 ,0.0000640066
I130 ,0.00202735
I130m ,0.0000802432
I131 ,0.00260308
I132 ,0.0044152
I132m ,0.0044152
I133 ,0.00948488
I133m ,0.00948488
I134 ,0.0108822
I134m ,0.0170218
I135 ,0.0287564
I136 ,0.0119564
I136m ,0.0119484
I137 ,0.0110188
I138 ,0.00476061
I139 ,0.00131993
I140 ,0.000236531
I141 ,0.0000318668
I142 ,0.00000348927
I143 ,0.000000390081
I144 ,0.00000000363857
I145 ,2.63965E-10
I146 ,  
I147 ,  
Xe124 ,0
Xe125 ,5.44886E-13
Xe125m ,5.44886E-13
Xe126 ,5.07894E-11
Xe127 ,5.14893E-10
Xe127m ,5.14893E-10
Xe128 ,0.00000000840824
Xe129 ,0.0000000739846
Xe129m ,0.0000000739846
Xe130 ,0.00000255947
Xe131 ,0.00000616871
Xe131m ,0.0000280941
Xe132 ,0.000296818
