Product , Fast (500 keV) 
Product ,  
Product , Yield 
Cs133 ,0.0000000593
Cs134 ,0.00000125
Cs134m ,0.00000125
Cs135 ,0.00002441
Cs135m ,0.00002441
Cs136 ,0.00029268
Cs136m ,0.00029268
Cs137 ,0.00288653
Cs138 ,0.00404682
Cs138m ,0.00466452
Cs139 ,0.0205819
Cs140 ,0.0313498
Cs141 ,0.0326904
Cs142 ,0.0198198
Cs143 ,0.0101892
Cs144 ,0.00285017
Cs145 ,0.00047262
Cs146 ,0.0000478
Cs147 ,0.000000576038
Cs148 ,0.0000000977
Cs149 ,0.00000000519283
Cs150 ,3E-11
Cs151 ,9.02914E-13
Cs152 ,  
Ba129 ,0
Ba131 ,0
Ba132 ,0
Ba133 ,2.11E-12
Ba134 ,3.33E-10
Ba135 ,0.0000000108
Ba135m ,0.0000000108
Ba136 ,0.000000395
Ba136m ,0.000000395
Ba137 ,0.00000401
Ba137m ,0.00001141
Ba138 ,0.00016767
Ba139 ,0.00106778
Ba140 ,0.00480765
Ba141 ,0.0131799
Ba142 ,0.0244643
Ba143 ,0.0289477
Ba144 ,0.0225008
Ba145 ,0.0108748
Ba146 ,0.00336063
Ba147 ,0.000659454
Ba148 ,0.00007369
Ba149 ,0.00000594481
Ba150 ,0.000000249
Ba151 ,0.0000000201472
Ba152 ,1.18E-10
Ba153 ,2.23045E-12
Ba154 ,0
La133 ,0
La135 ,5.33E-13
La137 ,0.00000000474
La138 ,0.000000173
La139 ,0.00000359
La140 ,0.00005121
La141 ,0.00042917
La142 ,0.00196551
La143 ,0.00703943
La144 ,0.0151838
La145 ,0.0199656
La146 ,0.00843216
La146m ,0.00843216
La147 ,0.00944193
La148 ,0.00324319
La149 ,0.00079648
La150 ,0.00010818
La151 ,0.0000103799
La152 ,0.000000526
La153 ,0.0000000223978
La154 ,3.96E-10
La155 ,2.15106E-12
La156 ,5.38389E-14
La157 ,  
Ce135 ,0
Ce137 ,7.22E-14
Ce138 ,9.1E-12
Ce139 ,1.63E-10
Ce139m ,4.64E-10
Ce140 ,0.00000003
Ce141 ,0.000000819
Ce142 ,0.00001309
Ce143 ,0.00013494
Ce144 ,0.00086098
Ce145 ,0.00321134
Ce146 ,0.00747019
Ce147 ,0.011026
Ce148 ,0.0106795
Ce149 ,0.00715056
Ce150 ,0.002846
Ce151 ,0.0008175
Ce152 ,0.00012456
Ce153 ,0.00001691
Ce154 ,0.000000913
Ce155 ,0.0000000479979
Ce156 ,0.00000000163995
Ce157 ,1.65E-11
Ce158 ,1.32E-13
Ce159 ,3.09675E-15
Ce160 ,0
Pr139 ,0
Pr140 ,8.88E-13
Pr141 ,7.66E-11
Pr142 ,0.000000002135
Pr142m ,0.000000002135
Pr143 ,0.000000141
Pr144 ,0.00000024
Pr144m ,0.00000243
Pr145 ,0.000036
Pr146 ,0.0002582
Pr147 ,0.00114262
Pr148 ,0.00156075
Pr148m ,0.00156075
Pr149 ,0.00472791
Pr150 ,0.00589641
Pr151 ,0.00447605
Pr152 ,0.00187763
Pr153 ,0.00074438
Pr154 ,0.00011562
Pr155 ,0.00001855
Pr156 ,0.00000192
Pr157 ,0.0000000594
Pr158 ,0.00000000149
Pr159 ,3.10969E-11
Pr160 ,3.21E-13
Pr161 ,1.31753E-15
Pr162 ,1.31971E-17
Nd140 ,0
Nd141 ,0
Nd142 ,6.92E-14
Nd143 ,7.65E-12
Nd144 ,4.94E-10
Nd145 ,0.0000000225
Nd146 ,0.000000537
Nd147 ,0.00000772
Nd148 ,0.00006803
Nd149 ,0.00035172
Nd150 ,0.00107545
Nd151 ,0.00188283
Nd152 ,0.00234391
Nd153 ,0.00215885
Nd154 ,0.00098625
Nd155 ,0.0004385
Nd156 ,0.00012771
Nd157 ,0.0000115
Nd158 ,0.000000862
Nd159 ,0.000000055
Nd160 ,0.00000000176
Nd161 ,2.93987E-11
Nd162 ,4.01987E-13
Nd163 ,0
Nd164 ,0
Nd165 ,  
Pm141 ,0
Pm143 ,0
Pm144 ,0
Pm145 ,7.1E-13
Pm146 ,5.81E-11
Pm147 ,0.00000000276
Pm148 ,0.0000000233
Pm148m ,0.000000063
Pm149 ,0.00000135
Pm150 ,0.00001386
Pm151 ,0.00008518
Pm152 ,0.00008366
Pm152m ,0.00008366
Pm152n ,0.00008366
Pm153 ,0.00071675
Pm154 ,0.0003628
Pm154m ,0.0003628
Pm155 ,0.00082463
Pm156 ,0.00060966
Pm157 ,0.00014446
Pm158 ,0.0000297
Pm159 ,0.00000541
Pm160 ,0.000000508
Pm161 ,0.0000000257
Pm162 ,0.00000000108
Pm163 ,3.25E-11
Pm164 ,6.51E-13
Pm165 ,0
Pm166 ,3.13513E-17
Sm143 ,0
Sm143m ,0
Sm144 ,0
Sm145 ,0
Sm146 ,0
Sm147 ,5.04E-14
Sm148 ,5.6E-12
Sm149 ,2.51E-10
Sm150 ,0.0000000101
Sm151 ,0.000000166
Sm152 ,0.00000179
Sm153 ,0.00001463
Sm154 ,0.00004386
Sm155 ,0.00013602
Sm156 ,0.00025724
Sm157 ,0.00015242
Sm158 ,0.00007847
Sm159 ,0.00003668
Sm160 ,0.00000921
Sm161 ,0.0000013
Sm162 ,0.000000157
Sm163 ,0.0000000141
Sm164 ,8.57E-10
Sm165 ,2.7E-11
Sm166 ,9.54969E-13
Sm167 ,0
Sm168 ,0
Sm169 ,  
Sm170 ,0
Eu147 ,0
Eu149 ,0
Eu151 ,2.44E-11
Eu152 ,2.33333E-10
Eu152m ,2.33333E-10
Eu152n ,2.33333E-10
Eu153 ,0.0000000169
Eu154 ,0.0000000835
