Product ; Thermal (0.0253 eV) ; Thermal (0.0253 eV) ; Fast (500 keV) ; Fast (500 keV) ; High (14 MeV) ; High (14 MeV)
Product ;  ;  ;  ;  ;  ; 
Product ; Yield ; Error ; Yield ; Error ; Yield ; Error
Pm153 ; 1.6028E-4 ; 1.02579E-4 ; 2.4859E-4 ; 1.59098E-4 ; 0.00108851 ; 6.96647E-4
Pm154 ; 2.0425E-4 ; 1.3072E-4 ; 2.8293E-4 ; 1.81075E-4 ; 7.8988E-4 ; 5.05523E-4
Pm154m ; 2.0425E-4 ; 1.3072E-4 ; 2.8293E-4 ; 1.81075E-4 ; 7.8988E-4 ; 5.05523E-4
Pm155 ; 8.4127E-4 ; 5.38413E-4 ; 0.00108201 ; 6.92486E-4 ; 0.00193232 ; 0.00123669
Pm156 ; 0.00106422 ; 6.81101E-4 ; 0.00118035 ; 7.55424E-4 ; 0.00156468 ; 0.0010014
Pm157 ; 9.8727E-4 ; 6.31853E-4 ; 9.5631E-4 ; 6.12038E-4 ; 8.3024E-4 ; 5.31354E-4
Pm158 ; 5.2829E-4 ; 3.38106E-4 ; 4.5251E-4 ; 2.89606E-4 ; 3.3005E-4 ; 2.11232E-4
Pm159 ; 2.1604E-4 ; 1.38266E-4 ; 1.5325E-4 ; 9.808E-5 ; 8.845E-5 ; 5.6608E-5
Pm160 ; 5.02E-5 ; 3.2128E-5 ; 3.393E-5 ; 2.17152E-5 ; 1.729E-5 ; 1.10656E-5
Pm161 ; 7.56E-6 ; 4.8384E-6 ; 5.5E-6 ; 3.52E-6 ; 2.38E-6 ; 1.5232E-6
Pm162 ; 4.63E-7 ; 2.9632E-7 ; 5.06E-7 ; 3.2384E-7 ; 1.99E-7 ; 1.2736E-7
Pm163 ; 2.47E-8 ; 1.5808E-8 ; 2.52E-8 ; 1.6128E-8 ; 1.05E-8 ; 6.72E-9
Pm164 ; 6.45E-10 ; 4.128E-10 ; 4.14E-10 ; 2.6496E-10 ; 4.2E-10 ; 2.688E-10
Pm165 ; 6.5297E-12 ; 4.17901E-12 ; 1.55989E-11 ; 9.98331E-12 ; 1.68936E-11 ; 1.08119E-11
Pm166 ; 3.06835E-13 ; 1.96375E-13 ; 8.34292E-13 ; 5.33947E-13 ; 1.54154E-13 ; 9.86587E-14
Pm167 ; 2.71031E-16 ; 1.7346E-16 ; 1.2419E-15 ; 7.94815E-16 ; 4.97612E-15 ; 3.18471E-15
Pm168 ; 3.57338E-18 ; 2.28697E-18 ; 1.84131E-17 ; 1.17844E-17 ;  ; 
Sm143 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm143m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm144 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm145 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm146 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm147 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.92E-13 ; 4.4288E-13
Sm148 ; 0.0 ; 0.0 ; 2.63E-14 ; 1.6832E-14 ; 4.13E-11 ; 2.6432E-11
Sm149 ; 3.94E-13 ; 2.5216E-13 ; 2.5E-12 ; 1.6E-12 ; 1.62E-9 ; 1.0368E-9
Sm150 ; 3.36E-11 ; 2.1504E-11 ; 1.69E-10 ; 1.0816E-10 ; 3.67E-8 ; 2.3488E-8
Sm151 ; 1.65E-9 ; 1.056E-9 ; 5.83E-9 ; 3.7312E-9 ; 4.86E-7 ; 3.1104E-7
Sm152 ; 4.8E-8 ; 3.072E-8 ; 1.34E-7 ; 8.576E-8 ; 5.75E-6 ; 3.68E-6
Sm153 ; 7.01E-7 ; 4.4864E-7 ; 1.63E-6 ; 1.0432E-6 ; 3.376E-5 ; 2.16064E-5
Sm154 ; 6.84E-6 ; 4.3776E-6 ; 1.312E-5 ; 8.3968E-6 ; 1.1922E-4 ; 7.63008E-5
Sm155 ; 3.668E-5 ; 2.34752E-5 ; 6.51E-5 ; 4.1664E-5 ; 3.451E-4 ; 2.20864E-4
Sm156 ; 1.5759E-4 ; 1.00858E-4 ; 2.1862E-4 ; 1.39917E-4 ; 6.4512E-4 ; 4.12877E-4
Sm157 ; 3.4554E-4 ; 2.21146E-4 ; 4.0999E-4 ; 2.62394E-4 ; 7.6207E-4 ; 4.87725E-4
Sm158 ; 5.6097E-4 ; 3.59021E-4 ; 5.5715E-4 ; 3.56576E-4 ; 6.7343E-4 ; 4.30995E-4
Sm159 ; 5.0506E-4 ; 3.23238E-4 ; 4.2404E-4 ; 2.71386E-4 ; 4.0605E-4 ; 2.59872E-4
Sm160 ; 3.5982E-4 ; 2.30285E-4 ; 2.6859E-4 ; 1.71898E-4 ; 1.825E-4 ; 1.168E-4
Sm161 ; 1.2673E-4 ; 8.11072E-5 ; 1.042E-4 ; 6.6688E-5 ; 5.792E-5 ; 3.70688E-5
Sm162 ; 2.604E-5 ; 1.66656E-5 ; 2.979E-5 ; 1.90656E-5 ; 1.172E-5 ; 7.5008E-6
Sm163 ; 3.67E-6 ; 2.3488E-6 ; 3.86E-6 ; 2.4704E-6 ; 1.49E-6 ; 9.536E-7
Sm164 ; 3.38E-7 ; 2.1632E-7 ; 2.17E-7 ; 1.3888E-7 ; 1.5E-7 ; 9.6E-8
Sm165 ; 9.59E-9 ; 6.1376E-9 ; 2.18E-8 ; 1.3952E-8 ; 1.51E-8 ; 9.664E-9
Sm166 ; 5.01693E-10 ; 3.21084E-10 ; 1.09917E-9 ; 7.03466E-10 ; 7.73846E-10 ; 4.95261E-10
Sm167 ; 8.88973E-12 ; 5.68943E-12 ; 2.88988E-11 ; 1.84952E-11 ; 2.1195E-11 ; 1.35648E-11
Sm168 ; 1.37996E-13 ; 8.83177E-14 ; 5.04982E-13 ; 3.23188E-13 ; 4.95E-13 ; 3.168E-13
Sm169 ; 1.81256E-16 ; 1.16004E-16 ; 2.58935E-15 ; 1.65718E-15 ; 1.16708E-14 ; 7.46931E-15
Sm170 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm171 ; 2.40219E-19 ; 1.5374E-19 ; 3.67695E-18 ; 2.35325E-18 ;  ; 
Eu147 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Eu149 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.8E-14 ; 4.992E-14
Eu151 ; 1.73E-14 ; 1.1072E-14 ; 1.28E-13 ; 8.192E-14 ; 1.85E-10 ; 1.184E-10
Eu152 ; 5.09333E-13 ; 3.25973E-13 ; 2.9E-12 ; 1.856E-12 ; 2.03333E-9 ; 1.30133E-9
Eu152m ; 5.09333E-13 ; 3.25973E-13 ; 2.9E-12 ; 1.856E-12 ; 2.03333E-9 ; 1.30133E-9
Eu152n ; 5.09333E-13 ; 3.25973E-13 ; 2.9E-12 ; 1.856E-12 ; 2.03333E-9 ; 1.30133E-9
Eu153 ; 8.91E-11 ; 5.7024E-11 ; 3.92E-10 ; 2.5088E-10 ; 9.61E-8 ; 6.1504E-8
Eu154 ; 1.33E-9 ; 8.512E-10 ; 4.685E-9 ; 2.9984E-9 ; 4.375E-7 ; 2.8E-7
Eu154m ; 1.33E-9 ; 8.512E-10 ; 4.685E-9 ; 2.9984E-9 ; 4.375E-7 ; 2.8E-7
Eu155 ; 5.36E-8 ; 3.4304E-8 ; 1.67E-7 ; 1.0688E-7 ; 6.41E-6 ; 4.1024E-6
Eu156 ; 6.55E-7 ; 4.192E-7 ; 1.5E-6 ; 9.6E-7 ; 2.958E-5 ; 1.89312E-5
Eu157 ; 5.1E-6 ; 3.264E-6 ; 9.29E-6 ; 5.9456E-6 ; 8.216E-5 ; 5.25824E-5
Eu158 ; 2.12E-5 ; 1.3568E-5 ; 3.134E-5 ; 2.00576E-5 ; 1.6635E-4 ; 1.06464E-4
Eu159 ; 6.025E-5 ; 3.856E-5 ; 7.222E-5 ; 4.62208E-5 ; 2.2507E-4 ; 1.44045E-4
Eu160 ; 1.0E-4 ; 6.4E-5 ; 1.0204E-4 ; 6.53056E-5 ; 2.247E-4 ; 1.43808E-4
Eu161 ; 1.035E-4 ; 6.624E-5 ; 1.1325E-4 ; 7.248E-5 ; 1.5565E-4 ; 9.9616E-5
Eu162 ; 4.82E-5 ; 3.0848E-5 ; 7.135E-5 ; 4.5664E-5 ; 7.131E-5 ; 4.56384E-5
Eu163 ; 2.11E-5 ; 1.3504E-5 ; 2.745E-5 ; 1.7568E-5 ; 2.063E-5 ; 1.32032E-5
Eu164 ; 4.62E-6 ; 2.9568E-6 ; 3.75E-6 ; 2.4E-6 ; 4.95E-6 ; 3.168E-6
Eu165 ; 4.47E-7 ; 2.8608E-7 ; 1.19E-6 ; 7.616E-7 ; 1.18E-6 ; 7.552E-7
Eu166 ; 6.07E-8 ; 3.8848E-8 ; 1.58E-7 ; 1.0112E-7 ; 1.51E-7 ; 9.664E-8
Eu167 ; 3.95E-9 ; 2.528E-9 ; 1.39E-8 ; 8.896E-9 ; 1.05E-8 ; 6.72E-9
Eu168 ; 1.68E-10 ; 1.0752E-10 ; 6.7E-10 ; 4.288E-10 ; 6.1E-10 ; 3.904E-10
Eu169 ; 3.97982E-12 ; 2.54708E-12 ; 3.71974E-11 ; 2.38063E-11 ; 3.06883E-11 ; 1.96405E-11
Eu170 ; 1.18E-13 ; 7.552E-14 ; 8.83E-13 ; 5.6512E-13 ; 9.85E-13 ; 6.304E-13
Eu171 ; 5.27444E-15 ; 3.37564E-15 ; 5.28214E-14 ; 3.38057E-14 ; 7.4407E-15 ; 4.76205E-15
Eu172 ; 7.66465E-18 ; 4.90538E-18 ; 9.80816E-17 ; 6.27722E-17 ; 4.20239E-16 ; 2.68953E-16
Gd147 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Gd149 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Gd151 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Gd152 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.26E-13 ; 3.3664E-13
Gd153 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.28E-11 ; 1.4592E-11
Gd154 ; 8.76E-14 ; 5.6064E-14 ; 5.61E-13 ; 3.5904E-13 ; 5.51E-10 ; 3.5264E-10
Gd155 ; 5.16E-12 ; 3.3024E-12 ; 2.93E-11 ; 1.8752E-11 ; 1.06E-8 ; 6.784E-9
Gd156 ; 2.51E-10 ; 1.6064E-10 ; 9.43E-10 ; 6.0352E-10 ; 1.28E-7 ; 8.192E-8
Gd157 ; 5.58E-9 ; 3.5712E-9 ; 1.62E-8 ; 1.0368E-8 ; 8.85E-7 ; 5.664E-7
Gd158 ; 8.64E-8 ; 5.5296E-8 ; 1.89E-7 ; 1.2096E-7 ; 4.39E-6 ; 2.8096E-6
Gd159 ; 6.5E-7 ; 4.16E-7 ; 1.15E-6 ; 7.36E-7 ; 1.419E-5 ; 9.0816E-6
Gd160 ; 3.78E-6 ; 2.4192E-6 ; 5.14E-6 ; 3.2896E-6 ; 3.298E-5 ; 2.11072E-5
Gd161 ; 9.58E-6 ; 6.1312E-6 ; 1.396E-5 ; 8.9344E-6 ; 5.079E-5 ; 3.25056E-5
Gd162 ; 1.424E-5 ; 9.1136E-6 ; 2.56E-5 ; 1.6384E-5 ; 5.196E-5 ; 3.32544E-5
Gd163 ; 1.435E-5 ; 9.184E-6 ; 2.232E-5 ; 1.42848E-5 ; 3.269E-5 ; 2.09216E-5
Gd164 ; 9.2E-6 ; 5.888E-6 ; 8.72E-6 ; 5.5808E-6 ; 1.754E-5 ; 1.12256E-5
Gd165 ; 2.03E-6 ; 1.2992E-6 ; 6.14E-6 ; 3.9296E-6 ; 9.38E-6 ; 6.0032E-6
Gd166 ; 8.47E-7 ; 5.4208E-7 ; 2.46E-6 ; 1.5744E-6 ; 2.79E-6 ; 1.7856E-6
Gd167 ; 1.37E-7 ; 8.768E-8 ; 5.19E-7 ; 3.3216E-7 ; 4.65E-7 ; 2.976E-7
Gd168 ; 1.96E-8 ; 1.2544E-8 ; 8.21E-8 ; 5.2544E-8 ; 6.51E-8 ; 4.1664E-8
Gd169 ; 1.25E-9 ; 8.0E-10 ; 1.18E-8 ; 7.552E-9 ; 8.2E-9 ; 5.248E-9
Gd170 ; 1.33E-10 ; 8.512E-11 ; 9.71E-10 ; 6.2144E-10 ; 6.53E-10 ; 4.1792E-10
Gd171 ; 7.32473E-12 ; 4.68782E-12 ; 5.90472E-11 ; 3.77902E-11 ; 3.16926E-11 ; 2.02832E-11
Gd172 ; 2.95992E-13 ; 1.89435E-13 ; 2.6899E-12 ; 1.72154E-12 ; 2.10958E-12 ; 1.35013E-12
Tb151 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tb153 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tb155 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.44E-12 ; 9.216E-13
Tb156 ; 0.0 ; 0.0 ; 1.44E-14 ; 9.216E-15 ; 4.17E-11 ; 2.6688E-11
Tb156m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.63E-12 ; 2.9632E-12
Tb157 ; 1.69E-13 ; 1.0816E-13 ; 9.85E-13 ; 6.304E-13 ; 8.29E-10 ; 5.3056E-10
Tb158 ; 6.86E-12 ; 4.3904E-12 ; 2.97E-11 ; 1.9008E-11 ; 9.46E-9 ; 6.0544E-9
Tb158m ; 7.62E-13 ; 4.8768E-13 ; 2.93E-12 ; 1.8752E-12 ; 1.05E-9 ; 6.72E-10
Tb159 ; 2.13E-10 ; 1.3632E-10 ; 7.08E-10 ; 4.5312E-10 ; 8.58E-8 ; 5.4912E-8
Tb160 ; 3.52E-9 ; 2.2528E-9 ; 8.46E-9 ; 5.4144E-9 ; 4.95E-7 ; 3.168E-7
Tb161 ; 3.2E-8 ; 2.048E-8 ; 7.89E-8 ; 5.0496E-8 ; 1.81E-6 ; 1.1584E-6
Tb162 ; 6.42E-8 ; 4.1088E-8 ; 1.84E-7 ; 1.1776E-7 ; 2.19E-6 ; 1.4016E-6
Tb162m ; 6.42E-8 ; 4.1088E-8 ; 1.84E-7 ; 1.1776E-7 ; 2.19E-6 ; 1.4016E-6
Tb163 ; 4.47E-7 ; 2.8608E-7 ; 1.03E-6 ; 6.592E-7 ; 6.23E-6 ; 3.9872E-6
Tb164 ; 6.9E-7 ; 4.416E-7 ; 9.68E-7 ; 6.1952E-7 ; 7.54E-6 ; 4.8256E-6
Tb165 ; 4.79E-7 ; 3.0656E-7 ; 1.96E-6 ; 1.2544E-6 ; 8.79E-6 ; 5.6256E-6
Tb166 ; 4.43E-7 ; 2.8352E-7 ; 1.76E-6 ; 1.1264E-6 ; 5.82E-6 ; 3.7248E-6
Tb167 ; 2.15E-7 ; 1.376E-7 ; 1.04E-6 ; 6.656E-7 ; 2.18E-6 ; 1.3952E-6
Tb168 ; 6.92E-8 ; 4.4288E-8 ; 3.79E-7 ; 2.4256E-7 ; 6.87E-7 ; 4.3968E-7
Tb169 ; 1.42E-8 ; 9.088E-9 ; 1.62E-7 ; 1.0368E-7 ; 2.04E-7 ; 1.3056E-7
Tb170 ; 3.7E-9 ; 2.368E-9 ; 3.34E-8 ; 2.1376E-8 ; 3.85E-8 ; 2.464E-8
Tb171 ; 7.14E-10 ; 4.5696E-10 ; 6.75E-9 ; 4.32E-9 ; 4.63E-9 ; 2.9632E-9
Tb172 ; 7.89E-11 ; 5.0496E-11 ; 8.03E-10 ; 5.1392E-10 ; 7.55E-10 ; 4.832E-10
Dy155 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Dy156 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Dy157 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.3E-14 ; 4.032E-14
Dy158 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.09E-12 ; 1.3376E-12
Dy159 ; 0.0 ; 0.0 ; 2.84E-14 ; 1.8176E-14 ; 4.42E-11 ; 2.8288E-11
Dy160 ; 2.84E-13 ; 1.8176E-13 ; 1.2E-12 ; 7.68E-13 ; 6.57E-10 ; 4.2048E-10
Dy161 ; 7.26E-12 ; 4.6464E-12 ; 3.14E-11 ; 2.0096E-11 ; 5.97E-9 ; 3.8208E-9
Dy162 ; 1.11E-10 ; 7.104E-11 ; 5.05E-10 ; 3.232E-10 ; 3.63E-8 ; 2.3232E-8
Dy163 ; 1.09E-9 ; 6.976E-10 ; 3.86E-9 ; 2.4704E-9 ; 1.24E-7 ; 7.936E-8
Dy164 ; 5.99E-9 ; 3.8336E-9 ; 1.24E-8 ; 7.936E-9 ; 3.62E-7 ; 2.3168E-7
Dy165 ; 9.65E-9 ; 6.176E-9 ; 5.53E-8 ; 3.5392E-8 ; 8.43E-7 ; 5.3952E-7
Dy165m ; 1.44E-9 ; 9.216E-10 ; 7.54E-9 ; 4.8256E-9 ; 1.26E-7 ; 8.064E-8
Dy166 ; 3.4E-8 ; 2.176E-8 ; 1.79E-7 ; 1.1456E-7 ; 1.47E-6 ; 9.408E-7
Dy167 ; 4.01E-8 ; 2.5664E-8 ; 2.45E-7 ; 1.568E-7 ; 1.24E-6 ; 7.936E-7
Dy168 ; 3.9E-8 ; 2.496E-8 ; 2.6E-7 ; 1.664E-7 ; 8.46E-7 ; 5.4144E-7
Dy169 ; 1.81E-8 ; 1.1584E-8 ; 2.42E-7 ; 1.5488E-7 ; 5.61E-7 ; 3.5904E-7
Dy170 ; 1.39E-8 ; 8.896E-9 ; 1.44E-7 ; 9.216E-8 ; 2.34E-7 ; 1.4976E-7
Dy171 ; 6.25E-9 ; 4.0E-9 ; 6.79E-8 ; 4.3456E-8 ; 6.54E-8 ; 4.1856E-8
Dy172 ; 2.25E-9 ; 1.44E-9 ; 2.44E-8 ; 1.5616E-8 ; 2.48E-8 ; 1.5872E-8
Ho159 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ho159m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ho161 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.43E-12 ; 9.152E-13
Ho161m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.14E-13 ; 1.3696E-13
Ho162 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.76E-12 ; 4.9664E-12
Ho162m ; 0.0 ; 0.0 ; 1.38E-14 ; 8.832E-15 ; 1.81E-11 ; 1.1584E-11
Ho163 ; 6.6E-14 ; 4.224E-14 ; 4.6E-13 ; 2.944E-13 ; 1.93E-10 ; 1.2352E-10
Ho163m ; 0.0 ; 0.0 ; 6.27E-14 ; 4.0128E-14 ; 2.88E-11 ; 1.8432E-11
Ho164 ; 3.5E-13 ; 2.24E-13 ; 1.27E-12 ; 8.128E-13 ; 4.92E-10 ; 3.1488E-10
Ho164m ; 8.17E-13 ; 5.2288E-13 ; 3.43E-12 ; 2.1952E-12 ; 1.15E-9 ; 7.36E-10
Ho165 ; 8.21E-12 ; 5.2544E-12 ; 8.17E-11 ; 5.2288E-11 ; 1.07E-8 ; 6.848E-9
Ho166 ; 2.05E-11 ; 1.312E-11 ; 1.71E-10 ; 1.0944E-10 ; 1.19E-8 ; 7.616E-9
Ho166m ; 4.78E-11 ; 3.0592E-11 ; 4.61E-10 ; 2.9504E-10 ; 2.78E-8 ; 1.7792E-8
Ho167 ; 2.93E-10 ; 1.8752E-10 ; 2.83E-9 ; 1.8112E-9 ; 7.97E-8 ; 5.1008E-8
Ho168 ; 7.27E-10 ; 4.6528E-10 ; 7.65E-9 ; 4.896E-9 ; 1.24E-7 ; 7.936E-8
Ho169 ; 1.13E-9 ; 7.232E-10 ; 2.17E-8 ; 1.3888E-8 ; 1.87E-7 ; 1.1968E-7
Ho170 ; 1.01E-9 ; 6.464E-10 ; 1.51E-8 ; 9.664E-9 ; 8.54E-8 ; 5.4656E-8
Ho170m ; 1.01E-9 ; 6.464E-10 ; 1.51E-8 ; 9.664E-9 ; 8.54E-8 ; 5.4656E-8
Ho171 ; 2.79E-9 ; 1.7856E-9 ; 4.11E-8 ; 2.6304E-8 ; 1.06E-7 ; 6.784E-8
Ho172 ; 2.26E-9 ; 1.4464E-9 ; 3.23E-8 ; 2.0672E-8 ; 8.8E-8 ; 5.632E-8
Er161 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Er162 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Er163 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.25E-14 ; 2.08E-14
Er164 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.25E-13 ; 4.0E-13
Er165 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.03E-11 ; 6.592E-12
Er166 ; 1.22E-14 ; 7.808E-15 ; 1.98E-13 ; 1.2672E-13 ; 9.74E-11 ; 6.2336E-11
Er167 ; 1.31E-13 ; 8.384E-14 ; 2.11E-12 ; 1.3504E-12 ; 4.3E-10 ; 2.752E-10
Er167m ; 1.96E-14 ; 1.2544E-14 ; 2.88E-13 ; 1.8432E-13 ; 6.42E-11 ; 4.1088E-11
Er168 ; 1.37E-12 ; 8.768E-13 ; 2.28E-11 ; 1.4592E-11 ; 1.87E-9 ; 1.1968E-9
Er169 ; 5.92E-12 ; 3.7888E-12 ; 1.69E-10 ; 1.0816E-10 ; 6.82E-9 ; 4.3648E-9
Er170 ; 3.7E-11 ; 2.368E-11 ; 7.84E-10 ; 5.0176E-10 ; 1.44E-8 ; 9.216E-9
Er171 ; 1.32E-10 ; 8.448E-11 ; 2.68E-9 ; 1.7152E-9 ; 2.06E-8 ; 1.3184E-8
Er172 ; 3.54E-10 ; 2.2656E-10 ; 6.29E-9 ; 4.0256E-9 ; 3.78E-8 ; 2.4192E-8
Tm165 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tm166 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.98E-14 ; 1.2672E-14
Tm167 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.61E-13 ; 1.6704E-13
Tm168 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.47E-12 ; 1.5808E-12
Tm169 ; 0.0 ; 0.0 ; 4.88E-14 ; 3.1232E-14 ; 2.3E-11 ; 1.472E-11
Tm170 ; 1.58E-14 ; 1.0112E-14 ; 6.31E-13 ; 4.0384E-13 ; 1.19E-10 ; 7.616E-11
Tm171 ; 2.12E-13 ; 1.3568E-13 ; 7.52E-12 ; 4.8128E-12 ; 4.2E-10 ; 2.688E-10
Tm172 ; 1.56E-12 ; 9.984E-13 ; 4.58E-11 ; 2.9312E-11 ; 1.82E-9 ; 1.1648E-9
Yb166 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Yb167 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Yb168 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Yb169 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Yb169m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Yb170 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 8.5E-14 ; 5.44E-14
Yb171 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.69E-13 ; 4.9216E-13
Yb172 ; 0.0 ; 0.0 ; 3.05E-14 ; 1.952E-14 ; 8.22E-12 ; 5.2608E-12
Lu169 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Lu169m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Lu171 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Lu171m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Lu172 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Lu172m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Hf171 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Hf172 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
