Product ; Thermal (0.0253 eV) ; Thermal (0.0253 eV) ; Fast (500 keV) ; Fast (500 keV) ; High (14 MeV) ; High (14 MeV)
Product ;  ;  ;  ;  ;  ; 
Product ; Yield ; Error ; Yield ; Error ; Yield ; Error
Cd121m ; 4.8535E-5 ; 3.10624E-5 ; 1.4865E-4 ; 9.5136E-5 ; 0.00372062 ; 0.00238119
Cd122 ; 8.679E-5 ; 5.55456E-5 ; 2.0872E-4 ; 1.33581E-4 ; 0.00718192 ; 0.00459643
Cd123 ; 3.782E-5 ; 2.42048E-5 ; 1.046E-4 ; 6.6944E-5 ; 0.00506819 ; 0.00324364
Cd124 ; 3.13E-6 ; 2.0032E-6 ; 5.82E-6 ; 3.7248E-6 ; 0.00264432 ; 0.00169237
Cd125 ; 9.05E-7 ; 5.792E-7 ; 2.98E-6 ; 1.9072E-6 ; 9.53928E-4 ; 6.10514E-4
Cd126 ; 6.1E-7 ; 3.904E-7 ; 8.99E-7 ; 5.7536E-7 ; 3.06306E-4 ; 1.96036E-4
Cd127 ; 2.49E-7 ; 1.5936E-7 ; 3.11E-7 ; 1.9904E-7 ; 1.13532E-4 ; 7.26604E-5
Cd128 ; 1.01E-7 ; 6.464E-8 ; 1.48E-7 ; 9.472E-8 ; 4.69432E-5 ; 3.00436E-5
Cd129 ; 1.7E-8 ; 1.088E-8 ; 1.23E-8 ; 7.872E-9 ; 8.27123E-6 ; 5.29359E-6
Cd130 ; 4.58E-6 ; 2.9312E-6 ; 6.2E-6 ; 3.968E-6 ; 6.95195E-7 ; 4.44925E-7
Cd131 ; 3.08994E-7 ; 1.97756E-7 ; 3.78983E-7 ; 2.42549E-7 ; 3.65054E-8 ; 2.33635E-8
Cd132 ; 1.06998E-8 ; 6.84786E-9 ; 1.35996E-8 ; 8.70371E-9 ; 1.19033E-9 ; 7.61814E-10
Cd133 ; 7.05126E-11 ; 4.5128E-11 ; 1.76246E-10 ; 1.12797E-10 ; 4.08921E-11 ; 2.61709E-11
Cd134 ; 1.12E-12 ; 7.168E-13 ; 1.59E-12 ; 1.0176E-12 ; 3.65103E-13 ; 2.33666E-13
Cd136 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In107 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In109 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In111 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.29036E-14 ; 8.25832E-15
In112 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 8.00225E-14 ; 5.12144E-14
In112m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.48182E-13 ; 4.14837E-13
In113 ; 0.0 ; 0.0 ; 4.01E-14 ; 2.5664E-14 ; 2.93082E-11 ; 1.87573E-11
In113m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.62102E-12 ; 2.31745E-12
In114 ; 0.0 ; 0.0 ; 1.27E-12 ; 8.128E-13 ; 1.54043E-10 ; 9.85877E-11
In114m ; 1.53E-14 ; 9.792E-15 ; 4.51E-12 ; 2.8864E-12 ; 8.73245E-10 ; 5.58877E-10
In115 ; 1.33E-12 ; 8.512E-13 ; 1.85E-10 ; 1.184E-10 ; 2.01057E-8 ; 1.28676E-8
In115m ; 3.12E-13 ; 1.9968E-13 ; 3.8E-11 ; 2.432E-11 ; 2.4907E-9 ; 1.59405E-9
In116 ; 4.24E-11 ; 2.7136E-11 ; 2.42667E-9 ; 1.55307E-9 ; 1.16033E-7 ; 7.42609E-8
In116m ; 4.24E-11 ; 2.7136E-11 ; 2.42667E-9 ; 1.55307E-9 ; 1.16033E-7 ; 7.42609E-8
In116n ; 4.24E-11 ; 2.7136E-11 ; 2.42667E-9 ; 1.55307E-9 ; 1.16033E-7 ; 7.42609E-8
In117 ; 4.3E-9 ; 2.752E-9 ; 1.08E-7 ; 6.912E-8 ; 3.38095E-6 ; 2.16381E-6
In117m ; 1.01E-9 ; 6.464E-10 ; 2.21E-8 ; 1.4144E-8 ; 4.18118E-7 ; 2.67595E-7
In118 ; 7.75E-8 ; 4.96E-8 ; 1.55E-6 ; 9.92E-7 ; 2.37767E-5 ; 1.52171E-5
In118m ; 1.29E-8 ; 8.256E-9 ; 2.185E-7 ; 1.3984E-7 ; 2.10059E-6 ; 1.34438E-6
In118n ; 1.29E-8 ; 8.256E-9 ; 2.185E-7 ; 1.3984E-7 ; 2.10059E-6 ; 1.34438E-6
In119 ; 1.11E-6 ; 7.104E-7 ; 1.22E-5 ; 7.808E-6 ; 1.39069E-4 ; 8.90042E-5
In119m ; 2.61E-7 ; 1.6704E-7 ; 2.5E-6 ; 1.6E-6 ; 1.71848E-5 ; 1.09983E-5
In120 ; 2.48E-6 ; 1.5872E-6 ; 2.212E-5 ; 1.41568E-5 ; 2.09172E-4 ; 1.3387E-4
In120m ; 2.48E-6 ; 1.5872E-6 ; 2.212E-5 ; 1.41568E-5 ; 2.09172E-4 ; 1.3387E-4
In120n ; 2.48E-6 ; 1.5872E-6 ; 2.212E-5 ; 1.41568E-5 ; 2.09172E-4 ; 1.3387E-4
In121 ; 2.977E-5 ; 1.90528E-5 ; 1.4615E-4 ; 9.3536E-5 ; 0.00170966 ; 0.00109418
In121m ; 6.98E-6 ; 4.4672E-6 ; 2.993E-5 ; 1.91552E-5 ; 2.11309E-4 ; 1.35238E-4
In122 ; 2.63667E-5 ; 1.68747E-5 ; 1.13187E-4 ; 7.24395E-5 ; 0.00213601 ; 0.00136705
In122m ; 2.63667E-5 ; 1.68747E-5 ; 1.13187E-4 ; 7.24395E-5 ; 0.00106806 ; 6.83559E-4
In122n ; 2.63667E-5 ; 1.68747E-5 ; 1.13187E-4 ; 7.24395E-5 ; 0.00106806 ; 6.83559E-4
In123 ; 1.0599E-4 ; 6.78336E-5 ; 3.8463E-4 ; 2.46163E-4 ; 0.00625643 ; 0.00400411
In123m ; 2.486E-5 ; 1.59104E-5 ; 7.878E-5 ; 5.04192E-5 ; 7.73267E-4 ; 4.94891E-4
In124 ; 8.8765E-5 ; 5.68096E-5 ; 2.4224E-4 ; 1.55034E-4 ; 0.00420973 ; 0.00269423
In124m ; 8.8765E-5 ; 5.68096E-5 ; 2.4224E-4 ; 1.55034E-4 ; 0.00420973 ; 0.00269423
In125 ; 8.6E-5 ; 5.504E-5 ; 3.3187E-4 ; 2.12397E-4 ; 0.00373148 ; 0.00238815
In125m ; 8.6E-5 ; 5.504E-5 ; 3.3187E-4 ; 2.12397E-4 ; 0.00373148 ; 0.00238815
In126 ; 1.26775E-4 ; 8.1136E-5 ; 2.81865E-4 ; 1.80394E-4 ; 0.00289733 ; 0.00185429
In126m ; 1.26775E-4 ; 8.1136E-5 ; 2.81865E-4 ; 1.80394E-4 ; 0.00289733 ; 0.00185429
In127 ; 2.2026E-4 ; 1.40966E-4 ; 3.3049E-4 ; 2.11514E-4 ; 0.00213801 ; 0.00136833
In127m ; 2.2026E-4 ; 1.40966E-4 ; 3.3049E-4 ; 2.11514E-4 ; 0.00213801 ; 0.00136833
In128 ; 2.44845E-4 ; 1.56701E-4 ; 5.966E-4 ; 3.81824E-4 ; 0.00146009 ; 9.34458E-4
In128m ; 2.44845E-4 ; 1.56701E-4 ; 5.966E-4 ; 3.81824E-4 ; 0.00146009 ; 9.34458E-4
In129 ; 2.0336E-4 ; 1.3015E-4 ; 2.0892E-4 ; 1.33709E-4 ; 5.83244E-4 ; 3.73276E-4
In129m ; 2.0336E-4 ; 1.3015E-4 ; 2.0892E-4 ; 1.33709E-4 ; 5.83244E-4 ; 3.73276E-4
In130 ; 2.8395E-4 ; 1.81728E-4 ; 3.67447E-4 ; 2.35166E-4 ; 8.80381E-5 ; 5.63444E-5
In130m ; 2.8395E-4 ; 1.81728E-4 ; 3.67447E-4 ; 2.35166E-4 ; 8.80381E-5 ; 5.63444E-5
In130n ; 2.8395E-4 ; 1.81728E-4 ; 3.67447E-4 ; 2.35166E-4 ; 8.80381E-5 ; 5.63444E-5
In131 ; 1.34105E-4 ; 8.58272E-5 ; 1.13255E-4 ; 7.24832E-5 ; 1.95405E-5 ; 1.25059E-5
In131m ; 1.34105E-4 ; 8.58272E-5 ; 1.13255E-4 ; 7.24832E-5 ; 1.95405E-5 ; 1.25059E-5
In132 ; 2.946E-5 ; 1.88544E-5 ; 2.883E-5 ; 1.84512E-5 ; 3.72105E-6 ; 2.38147E-6
In133 ; 2.23993E-6 ; 1.43356E-6 ; 1.76982E-6 ; 1.13269E-6 ; 2.07017E-7 ; 1.32491E-7
In134 ; 5.24E-8 ; 3.3536E-8 ; 4.84E-8 ; 3.0976E-8 ; 9.82276E-9 ; 6.28657E-9
In135 ; 1.42452E-10 ; 9.11694E-11 ; 2.11969E-10 ; 1.3566E-10 ; 1.57378E-10 ; 1.00722E-10
In136 ; 7.43E-12 ; 4.7552E-12 ; 7.32E-12 ; 4.6848E-12 ; 3.9111E-12 ; 2.5031E-12
In137 ; 8.49235E-14 ; 5.4351E-14 ;  ;  ;  ; 
Sn111 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sn112 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sn113 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sn113m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sn114 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.01085E-14 ; 1.92694E-14
Sn115 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.7805E-12 ; 1.13952E-12
Sn116 ; 0.0 ; 0.0 ; 7.2E-13 ; 4.608E-13 ; 7.28205E-11 ; 4.66051E-11
Sn117 ; 1.745E-13 ; 1.1168E-13 ; 2.245E-11 ; 1.4368E-11 ; 1.0503E-9 ; 6.72189E-10
Sn117m ; 1.745E-13 ; 1.1168E-13 ; 2.245E-11 ; 1.4368E-11 ; 1.0503E-9 ; 6.72189E-10
Sn118 ; 3.66E-11 ; 2.3424E-11 ; 2.45E-9 ; 1.568E-9 ; 3.94111E-8 ; 2.52231E-8
Sn119 ; 3.66E-10 ; 2.3424E-10 ; 1.32E-8 ; 8.448E-9 ; 7.97224E-8 ; 5.10223E-8
Sn119m ; 1.23E-9 ; 7.872E-10 ; 4.97E-8 ; 3.1808E-8 ; 4.89137E-7 ; 3.13048E-7
Sn120 ; 4.4E-8 ; 2.816E-8 ; 9.829999E-7 ; 6.2912E-7 ; 5.81163E-6 ; 3.71945E-6
Sn121 ; 1.91E-7 ; 1.2224E-7 ; 2.18E-6 ; 1.3952E-6 ; 8.1823E-6 ; 5.23667E-6
Sn121m ; 4.67E-7 ; 2.9888E-7 ; 6.21E-6 ; 3.9744E-6 ; 3.72705E-5 ; 2.38531E-5
Sn122 ; 6.31E-6 ; 4.0384E-6 ; 4.813E-5 ; 3.08032E-5 ; 2.51131E-4 ; 1.60724E-4
Sn123 ; 1.856E-5 ; 1.18784E-5 ; 1.345E-4 ; 8.608E-5 ; 8.35655E-4 ; 5.34819E-4
Sn123m ; 7.58E-6 ; 4.8512E-6 ; 4.726E-5 ; 3.02464E-5 ; 1.83442E-4 ; 1.17403E-4
Sn124 ; 8.069E-5 ; 5.16416E-5 ; 2.3683E-4 ; 1.51571E-4 ; 0.00285499 ; 0.0018272
Sn125 ; 8.668E-5 ; 5.54752E-5 ; 4.7444E-4 ; 3.03642E-4 ; 0.0049742 ; 0.00318349
Sn125m ; 3.541E-5 ; 2.26624E-5 ; 1.667E-4 ; 1.06688E-4 ; 0.0010919 ; 6.98814E-4
Sn126 ; 4.5057E-4 ; 2.88365E-4 ; 0.00107322 ; 4.82949E-4 ; 0.0107426 ; 0.00343764
Sn127 ; 9.6355E-4 ; 6.16672E-4 ; 0.002081 ; 0.00133184 ; 0.0122267 ; 0.00391255
Sn127m ; 3.9356E-4 ; 2.51878E-4 ; 7.3014E-4 ; 4.6729E-4 ; 0.00268391 ; 0.00171771
Sn128 ; 0.0022366 ; 0.00143142 ; 0.00634915 ; 0.00406346 ; 0.00805264 ; 0.00515369
Sn128m ; 0.0022366 ; 0.00143142 ; 0.00634915 ; 0.00406346 ; 0.00805264 ; 0.00515369
Sn129 ; 0.00555127 ; 0.00355281 ; 0.00960353 ; 0.00614626 ; 0.0111844 ; 0.00357901
Sn129m ; 0.00226296 ; 0.00144829 ; 0.00336782 ; 0.0021554 ; 0.00245374 ; 0.00157039
Sn130 ; 0.00513936 ; 0.00328919 ; 0.00640185 ; 0.00409718 ; 0.00388172 ; 0.0024843
Sn130m ; 0.00513936 ; 0.00328919 ; 0.00640185 ; 0.00409718 ; 0.00388172 ; 0.0024843
Sn131 ; 0.00413845 ; 0.00264861 ; 0.00400841 ; 0.00256538 ; 0.00152744 ; 9.77561E-4
Sn131m ; 0.00413845 ; 0.00264861 ; 0.00400841 ; 0.00256538 ; 0.00152744 ; 9.77561E-4
Sn132 ; 0.00424046 ; 0.00271389 ; 0.00335361 ; 0.00214631 ; 8.14609E-4 ; 5.2135E-4
Sn133 ; 9.7619E-4 ; 6.24762E-4 ; 7.4424E-4 ; 4.76314E-4 ; 1.30047E-4 ; 8.32298E-5
Sn134 ; 1.1594E-4 ; 7.42016E-5 ; 7.379E-5 ; 4.72256E-5 ; 1.74849E-5 ; 1.11903E-5
Sn135 ; 6.75986E-6 ; 4.32631E-6 ; 4.72979E-6 ; 3.02706E-6 ; 1.19018E-6 ; 7.61713E-7
Sn136 ; 2.6E-7 ; 1.664E-7 ; 1.5E-7 ; 9.6E-8 ; 5.76162E-8 ; 3.68744E-8
Sn137 ; 4.02992E-9 ; 2.57915E-9 ; 2.81E-9 ; 1.7984E-9 ; 2.02057E-9 ; 1.29316E-9
Sn138 ; 6.09E-11 ; 3.8976E-11 ; 5.24E-11 ; 3.3536E-11 ; 4.67131E-11 ; 2.98964E-11
Sn139 ; 1.00103E-12 ; 6.40657E-13 ; 1.87199E-12 ; 1.19807E-12 ; 2.88418E-12 ; 1.84587E-12
Sb113 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sb115 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sb117 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.69216E-14 ; 4.92298E-14
Sb118 ; 0.0 ; 0.0 ; 5.7E-14 ; 3.648E-14 ; 9.74274E-13 ; 6.23535E-13
Sb118m ; 0.0 ; 0.0 ; 9.71E-14 ; 6.2144E-14 ; 2.77078E-12 ; 1.7733E-12
Sb119 ; 8.93E-14 ; 5.7152E-14 ; 1.44E-11 ; 9.216E-12 ; 1.4404E-10 ; 9.21859E-11
Sb120 ; 3.39E-12 ; 2.1696E-12 ; 3.06E-10 ; 1.9584E-10 ; 1.01028E-9 ; 6.46582E-10
Sb120m ; 4.89E-12 ; 3.1296E-12 ; 5.21E-10 ; 3.3344E-10 ; 2.87081E-9 ; 1.83732E-9
Sb121 ; 6.58E-10 ; 4.2112E-10 ; 2.47E-8 ; 1.5808E-8 ; 8.13229E-8 ; 5.20466E-8
Sb122 ; 9.2E-9 ; 5.888E-9 ; 2.02E-7 ; 1.2928E-7 ; 3.561E-7 ; 2.27904E-7
Sb122m ; 1.04E-8 ; 6.656E-9 ; 2.67E-7 ; 1.7088E-7 ; 8.31234E-7 ; 5.3199E-7
Sb123 ; 3.78E-7 ; 2.4192E-7 ; 5.49E-6 ; 3.5136E-6 ; 1.28336E-5 ; 8.21351E-6
Sb124 ; 2.54E-8 ; 1.6256E-8 ; 1.12667E-7 ; 7.21067E-8 ; 3.03485E-5 ; 1.94231E-5
Sb124m ; 2.54E-8 ; 1.6256E-8 ; 1.12667E-7 ; 7.21067E-8 ; 3.03485E-5 ; 1.94231E-5
Sb124n ; 2.54E-8 ; 1.6256E-8 ; 1.12667E-7 ; 7.21067E-8 ; 3.03485E-5 ; 1.94231E-5
Sb125 ; 4.19E-7 ; 2.6816E-7 ; 2.59E-6 ; 1.6576E-6 ; 4.9916E-4 ; 3.19463E-4
Sb126 ; 1.23E-6 ; 7.872E-7 ; 4.92E-6 ; 3.1488E-6 ; 0.00120034 ; 7.68216E-4
Sb126m ; 1.045E-6 ; 6.688E-7 ; 3.395E-6 ; 2.1728E-6 ; 4.52782E-4 ; 2.89781E-4
Sb126n ; 1.045E-6 ; 6.688E-7 ; 3.395E-6 ; 2.1728E-6 ; 4.52782E-4 ; 2.89781E-4
Sb127 ; 3.716E-5 ; 2.37824E-5 ; 8.757E-5 ; 5.60448E-5 ; 0.00553458 ; 0.00354213
Sb128 ; 9.573E-5 ; 6.12672E-5 ; 4.614E-4 ; 2.95296E-4 ; 0.00534126 ; 0.00341841
Sb128m ; 1.63E-4 ; 1.0432E-4 ; 6.3717E-4 ; 4.07789E-4 ; 0.00402924 ; 0.00257872
Sb129 ; 0.00148869 ; 9.52762E-4 ; 0.0041989 ; 0.0026873 ; 0.0161863 ; 0.00517961
Sb130 ; 0.00254247 ; 0.00162718 ; 0.00496238 ; 0.00158796 ; 0.0123001 ; 0.00393604
Sb130m ; 0.00432905 ; 0.00277059 ; 0.00735411 ; 0.00470663 ; 0.00927902 ; 0.00593857
Sb131 ; 0.0201325 ; 0.00644239 ; 0.0215743 ; 0.00690378 ; 0.0207715 ; 0.00664687
Sb132 ; 0.0149893 ; 0.00479659 ; 0.014044 ; 0.00449409 ; 0.00558851 ; 0.00357665
Sb132m ; 0.0108544 ; 0.00347339 ; 0.0124541 ; 0.00398532 ; 0.00874101 ; 0.00559424
Sb133 ; 0.0254247 ; 0.00813591 ; 0.019058 ; 0.00609857 ; 0.00613214 ; 0.00392457
Sb134 ; 0.00427147 ; 0.00273374 ; 0.00315244 ; 0.00201756 ; 0.00111154 ; 7.11387E-4
Sb134m ; 0.00427147 ; 0.00273374 ; 0.00315244 ; 0.00201756 ; 0.00111154 ; 7.11387E-4
Sb135 ; 0.00233012 ; 0.00149128 ; 0.00140825 ; 9.0128E-4 ; 4.19368E-4 ; 2.68395E-4
Sb136 ; 2.6989E-4 ; 1.7273E-4 ; 1.5599E-4 ; 9.98336E-5 ; 5.6886E-5 ; 3.6407E-5
Sb137 ; 2.082E-5 ; 1.33248E-5 ; 9.84E-6 ; 6.2976E-6 ; 5.67159E-6 ; 3.62982E-6
Sb138 ; 9.24E-7 ; 5.9136E-7 ; 6.25E-7 ; 4.0E-7 ; 3.68103E-7 ; 2.35586E-7
Sb139 ; 3.1799E-8 ; 2.03514E-8 ; 1.87981E-8 ; 1.20308E-8 ; 1.46012E-8 ; 9.34478E-9
Sb140 ; 1.00939E-10 ; 6.46008E-11 ; 7.61623E-11 ; 4.87439E-11 ; 2.34083E-10 ; 1.49813E-10
Sb141 ; 4.28014E-12 ; 2.73929E-12 ; 9.42069E-12 ; 6.02924E-12 ; 2.95356E-11 ; 1.89028E-11
Sb142 ; 8.36591E-14 ; 5.35418E-14 ;  ;  ;  ; 
Te115 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Te117 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Te118 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Te119 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Te120 ; 0.0 ; 0.0 ; 3.52E-14 ; 2.2528E-14 ; 1.72048E-13 ; 1.10111E-13
Te121 ; 9.75E-15 ; 6.24E-15 ; 1.915E-12 ; 1.2256E-12 ; 4.94139E-12 ; 3.16249E-12
Te121m ; 9.75E-15 ; 6.24E-15 ; 1.915E-12 ; 1.2256E-12 ; 4.94139E-12 ; 3.16249E-12
Te122 ; 3.05E-12 ; 1.952E-12 ; 2.53E-10 ; 1.6192E-10 ; 3.9311E-10 ; 2.51591E-10
Te123 ; 4.22E-11 ; 2.7008E-11 ; 2.07E-9 ; 1.3248E-9 ; 1.65046E-9 ; 1.0563E-9
Te123m ; 1.41E-10 ; 9.024E-11 ; 7.8E-9 ; 4.992E-9 ; 1.01028E-8 ; 6.46582E-9
Te124 ; 4.53E-14 ; 2.8992E-14 ; 2.48E-13 ; 1.5872E-13 ; 2.24063E-7 ; 1.434E-7
Te125 ; 1.47E-13 ; 9.408E-14 ; 1.25E-12 ; 8.0E-13 ; 4.75134E-7 ; 3.04085E-7
Te125m ; 4.91E-13 ; 3.1424E-13 ; 4.69E-12 ; 3.0016E-12 ; 2.92082E-6 ; 1.86933E-6
Te126 ; 2.07E-11 ; 1.3248E-11 ; 8.94E-11 ; 5.7216E-11 ; 3.68704E-5 ; 2.3597E-5
Te127 ; 2.33E-10 ; 1.4912E-10 ; 6.49E-10 ; 4.1536E-10 ; 3.52099E-5 ; 2.25343E-5
Te127m ; 5.71E-10 ; 3.6544E-10 ; 1.85E-9 ; 1.184E-9 ; 1.60395E-4 ; 1.02653E-4
Te128 ; 2.19E-8 ; 1.4016E-8 ; 1.22E-7 ; 7.808E-8 ; 5.37661E-4 ; 3.44103E-4
Te129 ; 1.12E-7 ; 7.168E-8 ; 3.5E-7 ; 2.24E-7 ; 3.58541E-4 ; 2.29466E-4
Te129m ; 2.75E-7 ; 1.76E-7 ; 9.97E-7 ; 6.3808E-7 ; 0.00163336 ; 0.00104535
Te130 ; 3.8905E-4 ; 2.48992E-4 ; 0.00103985 ; 6.65504E-4 ; 0.00638604 ; 0.00408707
Te131 ; 8.2964E-4 ; 5.3097E-4 ; 0.00135411 ; 8.6663E-4 ; 0.00388085 ; 0.00248374
Te131m ; 0.00203639 ; 0.00130329 ; 0.00473989 ; 0.00109017 ; 0.012112 ; 0.00387583
Te132 ; 0.0151594 ; 0.00485102 ; 0.0176351 ; 0.00405606 ; 0.0246945 ; 0.00790225
Te133 ; 0.00990784 ; 0.00634102 ; 0.0100387 ; 0.00321238 ; 0.00472766 ; 0.0030257
Te133m ; 0.0242572 ; 0.00776229 ; 0.0275504 ; 0.00440807 ; 0.0215372 ; 0.00689191
Te134 ; 0.0450616 ; 0.00720986 ; 0.0375285 ; 0.00300228 ; 0.0236112 ; 0.00755559
Te135 ; 0.030997 ; 0.00991904 ; 0.0261893 ; 0.00838058 ; 0.0114432 ; 0.00366182
Te136 ; 0.0155913 ; 0.00498922 ; 0.0092884 ; 0.00594458 ; 0.00411937 ; 0.0026364
Te137 ; 0.00341944 ; 0.00218844 ; 0.00185324 ; 0.00118607 ; 0.00111953 ; 7.16502E-4
Te138 ; 6.8281E-4 ; 4.36998E-4 ; 3.8409E-4 ; 2.45818E-4 ; 1.96895E-4 ; 1.26013E-4
Te139 ; 6.722E-5 ; 4.30208E-5 ; 3.742E-5 ; 2.39488E-5 ; 2.21262E-5 ; 1.41608E-5
Te140 ; 4.7899E-6 ; 3.06554E-6 ; 2.31992E-6 ; 1.48475E-6 ; 1.77026E-6 ; 1.13297E-6
Te141 ; 2.03107E-7 ; 1.29989E-7 ; 2.10209E-7 ; 1.34534E-7 ; 2.23365E-7 ; 1.42953E-7
Te142 ; 3.96992E-9 ; 2.54075E-9 ; 2.08E-9 ; 1.3312E-9 ; 3.31093E-9 ; 2.119E-9
Te143 ; 9.24797E-12 ; 5.9187E-12 ; 2.36972E-11 ; 1.51662E-11 ; 7.08305E-11 ; 4.53315E-11
Te144 ; 1.08094E-12 ; 6.91803E-13 ; 2.12982E-12 ; 1.36309E-12 ; 7.5231E-12 ; 4.81478E-12
I121 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
I123 ; 0.0 ; 0.0 ; 9.19E-13 ; 5.8816E-13 ; 7.26204E-13 ; 4.64771E-13
I125 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.64046E-9 ; 1.0499E-9
I126 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.80135E-8 ; 3.07286E-8
I127 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.3415E-7 ; 3.41856E-7
I128 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.4807E-6 ; 1.58765E-6
I129 ; 5.56E-14 ; 3.5584E-14 ; 2.79E-13 ; 1.7856E-13 ; 2.09859E-5 ; 1.3431E-5
I130 ; 5.78E-7 ; 3.6992E-7 ; 4.08E-6 ; 2.6112E-6 ; 1.439E-4 ; 9.20963E-5
I130m ; 2.48E-7 ; 1.5872E-7 ; 1.51E-6 ; 9.664E-7 ; 3.15889E-5 ; 2.02169E-5
I131 ; 2.783E-5 ; 1.78112E-5 ; 9.106E-5 ; 5.82784E-5 ; 0.00105283 ; 6.73809E-4
I132 ; 2.0259E-4 ; 1.29658E-4 ; 5.10225E-4 ; 3.26544E-4 ; 0.00203705 ; 0.00130371
I132m ; 2.0259E-4 ; 1.29658E-4 ; 5.10225E-4 ; 3.26544E-4 ; 0.00203705 ; 0.00130371
I133 ; 0.00207652 ; 0.00132897 ; 0.00359889 ; 0.00230329 ; 0.00596989 ; 0.00382073
I133m ; 0.00207652 ; 0.00132897 ; 0.00359889 ; 0.00230329 ; 0.00596989 ; 0.00382073
I134 ; 0.0122477 ; 0.00391925 ; 0.0146133 ; 0.00336106 ; 0.0100093 ; 0.00320299
I134m ; 0.00683735 ; 0.00157259 ; 0.0109858 ; 0.00351547 ; 0.0156517 ; 0.00500854
I135 ; 0.0358558 ; 0.00824684 ; 0.0395783 ; 0.00633253 ; 0.0297265 ; 0.00951248
I136 ; 0.0212141 ; 0.0067885 ; 0.0200722 ; 0.0064231 ; 0.0130604 ; 0.00417932
I136m ; 0.0211697 ; 0.00677429 ; 0.020048 ; 0.00641535 ; 0.0130457 ; 0.00417464
I137 ; 0.0368934 ; 0.0118059 ; 0.022662 ; 0.00521227 ; 0.0178742 ; 0.00571975
I138 ; 0.0181872 ; 0.00581991 ; 0.0139682 ; 0.00446982 ; 0.00799084 ; 0.00511413
I139 ; 0.00756648 ; 0.00484255 ; 0.0041147 ; 0.00263341 ; 0.00241093 ; 0.00154299
I140 ; 0.00147342 ; 9.42989E-4 ; 8.2232E-4 ; 5.26285E-4 ; 5.29699E-4 ; 3.39007E-4
I141 ; 2.41877E-4 ; 1.54801E-4 ; 1.083E-4 ; 6.93119E-5 ; 7.75285E-5 ; 4.96182E-5
I142 ; 1.561E-5 ; 9.9904E-6 ; 7.71E-6 ; 4.9344E-6 ; 7.71217E-6 ; 4.93579E-6
I143 ; 2.93775E-7 ; 1.88016E-7 ; 2.37963E-7 ; 1.52296E-7 ; 3.58581E-7 ; 2.29492E-7
I144 ; 3.43376E-8 ; 2.19761E-8 ; 1.56672E-8 ; 1.0027E-8 ; 3.80859E-8 ; 2.4375E-8
I145 ; 5.3525E-11 ; 3.4256E-11 ; 5.64654E-11 ; 3.61378E-11 ; 1.71925E-10 ; 1.10032E-10
I146 ; 1.71533E-12 ; 1.09781E-12 ; 1.2639E-12 ; 8.08896E-13 ; 7.02249E-12 ; 4.4944E-12
I147 ; 2.93979E-13 ; 1.88147E-13 ;  ;  ;  ; 
Xe124 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Xe125 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.61574E-14 ; 1.67407E-14
Xe125m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.61574E-14 ; 1.67407E-14
Xe126 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.20118E-12 ; 2.68876E-12
Xe127 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.00141E-11 ; 3.2009E-11
Xe127m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.00141E-11 ; 3.2009E-11
