Product ;  ; 
Product ;  ; 
Product ; Yield ; Error
Ru115 ; 1.24863E-6 ; 7.99126E-7
Ru116 ; 7.07E-8 ; 4.5248E-8
Ru117 ; 2.21987E-9 ; 1.42072E-9
Ru118 ; 5.2E-11 ; 3.328E-11
Ru119 ; 6.92E-13 ; 4.4288E-13
Ru120 ; 0.0 ; 0.0
Ru122 ; 0.0 ; 0.0
Ru124 ; 0.0 ; 0.0
Rh99 ; 0.0 ; 0.0
Rh101 ; 6.26E-14 ; 4.0064E-14
Rh101m ; 3.06E-13 ; 1.9584E-13
Rh102 ; 1.78E-11 ; 1.1392E-11
Rh102m ; 1.78E-11 ; 1.1392E-11
Rh103 ; 2.42E-10 ; 1.5488E-10
Rh103m ; 1.77E-9 ; 1.1328E-9
Rh104 ; 1.32E-8 ; 8.448E-9
Rh104m ; 4.68E-8 ; 2.9952E-8
Rh105 ; 1.31E-6 ; 8.384E-7
Rh105m ; 1.79E-7 ; 1.1456E-7
Rh106 ; 1.012E-5 ; 6.4768E-6
Rh106m ; 1.012E-5 ; 6.4768E-6
Rh107 ; 1.6517E-4 ; 1.05709E-4
Rh108 ; 1.572E-5 ; 1.00608E-5
Rh108m ; 1.572E-5 ; 1.00608E-5
Rh109 ; 5.76E-5 ; 3.6864E-5
Rh109m ; 5.76E-5 ; 3.6864E-5
Rh110 ; 1.2488E-4 ; 7.99232E-5
Rh110m ; 1.2488E-4 ; 7.99232E-5
Rh111 ; 4.9395E-4 ; 3.16128E-4
Rh112 ; 5.8108E-4 ; 3.71891E-4
Rh113 ; 4.4748E-4 ; 2.86387E-4
Rh114 ; 2.1757E-4 ; 1.39245E-4
Rh115 ; 7.516E-5 ; 4.81024E-5
Rh116 ; 1.284E-5 ; 8.2176E-6
Rh117 ; 1.7E-6 ; 1.088E-6
Rh118 ; 1.16E-7 ; 7.424E-8
Rh119 ; 6.2E-9 ; 3.968E-9
Rh120 ; 1.64E-10 ; 1.0496E-10
Rh121 ; 3.65E-12 ; 2.336E-12
Rh122 ; 4.01E-14 ; 2.5664E-14
Rh123 ; 0.0 ; 0.0
Rh124 ; 0.0 ; 0.0
Pd99 ; 0.0 ; 0.0
Pd101 ; 0.0 ; 0.0
Pd102 ; 0.0 ; 0.0
Pd103 ; 3.38E-14 ; 2.1632E-14
Pd104 ; 3.84E-12 ; 2.4576E-12
Pd105 ; 2.76E-10 ; 1.7664E-10
Pd106 ; 1.49E-8 ; 9.536E-9
Pd107 ; 1.1E-7 ; 7.04E-8
Pd107m ; 2.44E-7 ; 1.5616E-7
Pd108 ; 1.08E-10 ; 6.912E-11
Pd109 ; 5.74E-10 ; 3.6736E-10
Pd109m ; 1.28E-9 ; 8.192E-10
Pd110 ; 3.19E-8 ; 2.0416E-8
Pd111 ; 1.06E-7 ; 6.784E-8
Pd111m ; 2.36E-7 ; 1.5104E-7
Pd112 ; 7.271E-5 ; 4.65344E-5
Pd113 ; 2.4724E-4 ; 1.58234E-4
Pd114 ; 5.3163E-4 ; 3.40243E-4
Pd115 ; 5.4216E-4 ; 3.46982E-4
Pd116 ; 3.4625E-4 ; 2.216E-4
Pd117 ; 1.273E-4 ; 8.1472E-5
Pd118 ; 3.325E-5 ; 2.128E-5
Pd119 ; 4.88E-6 ; 3.1232E-6
Pd120 ; 5.22E-7 ; 3.3408E-7
Pd121 ; 3.32E-8 ; 2.1248E-8
Pd122 ; 1.47E-9 ; 9.408E-10
Pd123 ; 0.0 ; 0.0
Pd124 ; 0.0 ; 0.0
Pd125 ; 0.0 ; 0.0
Pd126 ; 0.0 ; 0.0
Pd127 ; 0.0 ; 0.0
Pd128 ; 0.0 ; 0.0
Pd129 ; 1.08846E-12 ; 6.96617E-13
Pd130 ; 0.0 ; 0.0
Ag103 ; 0.0 ; 0.0
Ag105 ; 0.0 ; 0.0
Ag105m ; 0.0 ; 0.0
Ag106 ; 6.4E-14 ; 4.096E-14
Ag106m ; 1.73E-13 ; 1.1072E-13
