Product ,  , 
Product ,  , 
Product , Yield , Error
Ag106 ,0.00000E+00,0.00000E+00
Ag106m ,0.00000E+00,0.00000E+00
Ag107 ,0.00000E+00,0.00000E+00
Ag107m ,0.00000E+00,0.00000E+00
Ag108 ,0.00000E+00,0.00000E+00
Ag108m ,0.00000E+00,0.00000E+00
Ag109 ,6.05000E-13,3.87200E-13
Ag109m ,6.05000E-13,3.87200E-13
Ag110 ,4.65000E-11,2.97600E-11
Ag110m ,1.26000E-10,8.06400E-11
Ag111 ,1.52000E-09,9.72800E-10
Ag111m ,1.11000E-08,7.10400E-09
Ag112 ,2.69000E-07,1.72160E-07
Ag113 ,4.47000E-07,2.86080E-07
Ag113m ,3.28000E-06,2.09920E-06
Ag114 ,1.69000E-05,1.08160E-05
Ag115 ,3.79700E-05,2.43008E-05
Ag115m ,3.79700E-05,2.43008E-05
Ag116 ,9.40700E-05,6.02048E-05
Ag116m ,9.40700E-05,6.02048E-05
Ag117 ,1.73990E-04,1.11354E-04
Ag117m ,1.73990E-04,1.11354E-04
Ag118 ,1.45600E-04,9.31840E-05
Ag118m ,1.45600E-04,9.31840E-05
Ag119 ,1.90260E-04,1.21766E-04
Ag120 ,2.67550E-05,1.71232E-05
Ag120m ,2.67550E-05,1.71232E-05
Ag121 ,1.79600E-05,1.14944E-05
Ag122 ,1.12500E-06,7.20000E-07
Ag122m ,1.12500E-06,7.20000E-07
Ag123 ,2.23000E-07,1.42720E-07
Ag124 ,2.19000E-12,1.40160E-12
Ag125 ,2.03000E-13,1.29920E-13
Ag126 ,1.44000E-14,9.21600E-15
Ag127 ,0.00000E+00,0.00000E+00
Ag128 ,0.00000E+00,0.00000E+00
Ag129 ,3.83498E-09,2.45439E-09
Ag130 ,2.70000E-11,1.72800E-11
Ag131 ,6.96171E-13,4.45549E-13
Cd105 ,0.00000E+00,0.00000E+00
Cd106 ,0.00000E+00,0.00000E+00
Cd107 ,0.00000E+00,0.00000E+00
Cd108 ,0.00000E+00,0.00000E+00
Cd109 ,0.00000E+00,0.00000E+00
Cd110 ,0.00000E+00,0.00000E+00
