Product ;  ; 
Product ;  ; 
Product ; Yield ; Error
Tb163 ; 1.54E-7 ; 9.856E-8
Tb164 ; 1.45E-7 ; 9.28E-8
Tb165 ; 1.16E-7 ; 7.424E-8
Tb166 ; 5.89E-8 ; 3.7696E-8
Tb167 ; 1.77E-8 ; 1.1328E-8
Tb168 ; 4.06E-9 ; 2.5984E-9
Tb169 ; 5.91E-10 ; 3.7824E-10
Tb170 ; 7.15E-11 ; 4.576E-11
Tb171 ; 5.67E-12 ; 3.6288E-12
Tb172 ; 3.87E-13 ; 2.4768E-13
Dy155 ; 0.0 ; 0.0
Dy156 ; 0.0 ; 0.0
Dy157 ; 0.0 ; 0.0
Dy158 ; 0.0 ; 0.0
Dy159 ; 1.68E-13 ; 1.0752E-13
Dy160 ; 3.36E-12 ; 2.1504E-12
Dy161 ; 4.53E-11 ; 2.8992E-11
Dy162 ; 4.05E-10 ; 2.592E-10
Dy163 ; 2.31E-9 ; 1.4784E-9
Dy164 ; 6.44E-9 ; 4.1216E-9
Dy165 ; 1.28E-8 ; 8.192E-9
Dy165m ; 1.74E-9 ; 1.1136E-9
Dy166 ; 1.99E-8 ; 1.2736E-8
Dy167 ; 1.6E-8 ; 1.024E-8
Dy168 ; 9.58E-9 ; 6.1312E-9
Dy169 ; 3.72E-9 ; 2.3808E-9
Dy170 ; 1.26E-9 ; 8.064E-10
Dy171 ; 2.93E-10 ; 1.8752E-10
Dy172 ; 6.13E-11 ; 3.9232E-11
Ho159 ; 0.0 ; 0.0
Ho159m ; 0.0 ; 0.0
Ho161 ; 0.0 ; 0.0
Ho161m ; 0.0 ; 0.0
Ho162 ; 2.41E-14 ; 1.5424E-14
Ho162m ; 6.51E-14 ; 4.1664E-14
Ho163 ; 1.47E-12 ; 9.408E-13
Ho163m ; 2.0E-13 ; 1.28E-13
Ho164 ; 4.07E-12 ; 2.6048E-12
Ho164m ; 1.1E-11 ; 7.04E-12
Ho165 ; 1.07E-10 ; 6.848E-11
Ho166 ; 1.21E-10 ; 7.744E-11
Ho166m ; 3.26E-10 ; 2.0864E-10
Ho167 ; 1.08E-9 ; 6.912E-10
Ho168 ; 1.79E-9 ; 1.1456E-9
Ho169 ; 1.84E-9 ; 1.1776E-9
Ho170 ; 8.11E-10 ; 5.1904E-10
Ho170m ; 8.11E-10 ; 5.1904E-10
Ho171 ; 9.88E-10 ; 6.3232E-10
Ho172 ; 5.6E-10 ; 3.584E-10
Er161 ; 0.0 ; 0.0
Er162 ; 0.0 ; 0.0
Er163 ; 0.0 ; 0.0
Er164 ; 0.0 ; 0.0
Er165 ; 3.65E-14 ; 2.336E-14
Er166 ; 4.99E-13 ; 3.1936E-13
Er167 ; 3.5E-12 ; 2.24E-12
Er167m ; 4.77E-13 ; 3.0528E-13
Er168 ; 2.05E-11 ; 1.312E-11
Er169 ; 6.34E-11 ; 4.0576E-11
Er170 ; 1.6E-10 ; 1.024E-10
Er171 ; 2.65E-10 ; 1.696E-10
Er172 ; 3.95E-10 ; 2.528E-10
Tm165 ; 0.0 ; 0.0
Tm166 ; 0.0 ; 0.0
Tm167 ; 0.0 ; 0.0
Tm168 ; 1.12E-14 ; 7.168E-15
Tm169 ; 1.13E-13 ; 7.232E-14
Tm170 ; 8.98E-13 ; 5.7472E-13
Tm171 ; 4.58E-12 ; 2.9312E-12
Tm172 ; 2.01E-11 ; 1.2864E-11
Yb166 ; 0.0 ; 0.0
Yb167 ; 0.0 ; 0.0
Yb168 ; 0.0 ; 0.0
Yb169 ; 0.0 ; 0.0
Yb169m ; 0.0 ; 0.0
Yb170 ; 0.0 ; 0.0
Yb171 ; 0.0 ; 0.0
Yb172 ; 5.48E-14 ; 3.5072E-14
Lu169 ; 0.0 ; 0.0
Lu169m ; 0.0 ; 0.0
Lu171 ; 0.0 ; 0.0
Lu171m ; 0.0 ; 0.0
Lu172 ; 0.0 ; 0.0
Lu172m ; 0.0 ; 0.0
Hf171 ; 0.0 ; 0.0
Hf172 ; 0.0 ; 0.0
